HeLa-S3|chr10:102973241-102973389	HeLa-S3|chr10:102974200-102974453
HeLa-S3|chr14:95927000-95927378	HeLa-S3|chr14:95927660-95927997
HeLa-S3|chr15:40336861-40337365	HeLa-S3|chr15:40337608-40338000
HeLa-S3|chr15:40336861-40337365	HeLa-S3|chr15:40338000-40338188
HeLa-S3|chr15:40336861-40337365	HeLa-S3|chr15:40338834-40339000
HeLa-S3|chr15:40337608-40338000	HeLa-S3|chr15:40338000-40338188
HeLa-S3|chr15:40337608-40338000	HeLa-S3|chr15:40338834-40339000
HeLa-S3|chr15:40337608-40338000	HeLa-S3|chr15:40339000-40340646
HeLa-S3|chr15:40338000-40338188	HeLa-S3|chr15:40338834-40339000
HeLa-S3|chr15:40338000-40338188	HeLa-S3|chr15:40339000-40340646
HeLa-S3|chr15:40338834-40339000	HeLa-S3|chr15:40339000-40340646
HeLa-S3|chr15:45454654-45455000	HeLa-S3|chr15:45455626-45455809
HeLa-S3|chr15:45909136-45909400	HeLa-S3|chr15:45909400-45909551
HeLa-S3|chr15:45923468-45923595	HeLa-S3|chr15:45923600-45924000
HeLa-S3|chr15:45923468-45923595	HeLa-S3|chr15:45924200-45924265
HeLa-S3|chr15:45923600-45924000	HeLa-S3|chr15:45924200-45924265
HeLa-S3|chr15:45923600-45924000	HeLa-S3|chr15:45925975-45926000
HeLa-S3|chr15:45923600-45924000	HeLa-S3|chr15:45926000-45926400
HeLa-S3|chr15:45924200-45924265	HeLa-S3|chr15:45925975-45926000
HeLa-S3|chr15:45924200-45924265	HeLa-S3|chr15:45926000-45926400
HeLa-S3|chr15:45925975-45926000	HeLa-S3|chr15:45926000-45926400
HeLa-S3|chr15:49150265-49150942	HeLa-S3|chr15:49151034-49151156
HeLa-S3|chr15:49154400-49154600	HeLa-S3|chr15:49154600-49155161
HeLa-S3|chr15:49154600-49155161	HeLa-S3|chr15:49157108-49157290
HeLa-S3|chr15:49157108-49157290	HeLa-S3|chr15:49157433-49159817
HeLa-S3|chr15:49157433-49159817	HeLa-S3|chr15:49160117-49162188
HeLa-S3|chr15:49160117-49162188	HeLa-S3|chr15:49162325-49162578
HeLa-S3|chr15:49162325-49162578	HeLa-S3|chr15:49163456-49164000
HeLa-S3|chr15:49162325-49162578	HeLa-S3|chr15:49164000-49164113
HeLa-S3|chr15:49163456-49164000	HeLa-S3|chr15:49164000-49164113
HeLa-S3|chr15:49428200-49428675	HeLa-S3|chr15:49428794-49428800
HeLa-S3|chr15:49527136-49527264	HeLa-S3|chr15:49527632-49527800
HeLa-S3|chr15:49527136-49527264	HeLa-S3|chr15:49527800-49527824
HeLa-S3|chr15:49527136-49527264	HeLa-S3|chr15:49528116-49528439
HeLa-S3|chr15:49527136-49527264	HeLa-S3|chr15:49528892-49529000
HeLa-S3|chr15:49527632-49527800	HeLa-S3|chr15:49527800-49527824
HeLa-S3|chr15:49527632-49527800	HeLa-S3|chr15:49528116-49528439
HeLa-S3|chr15:49527632-49527800	HeLa-S3|chr15:49528892-49529000
HeLa-S3|chr15:49527800-49527824	HeLa-S3|chr15:49528116-49528439
HeLa-S3|chr15:49527800-49527824	HeLa-S3|chr15:49528892-49529000
HeLa-S3|chr15:49528116-49528439	HeLa-S3|chr15:49528892-49529000
HeLa-S3|chr15:49528116-49528439	HeLa-S3|chr15:49530632-49530964
HeLa-S3|chr15:49528892-49529000	HeLa-S3|chr15:49530632-49530964
HeLa-S3|chr15:49548037-49548400	HeLa-S3|chr15:49548400-49548918
HeLa-S3|chr15:49548037-49548400	HeLa-S3|chr15:49549282-49549376
HeLa-S3|chr15:49548400-49548918	HeLa-S3|chr15:49549282-49549376
HeLa-S3|chr15:51172949-51173099	HeLa-S3|chr15:51173383-51173814
HeLa-S3|chr15:51176082-51176200	HeLa-S3|chr15:51176200-51177400
HeLa-S3|chr15:55512600-55512715	HeLa-S3|chr15:55513051-55514190
HeLa-S3|chr15:74649447-74650468	HeLa-S3|chr15:74651742-74651800
HeLa-S3|chr15:74649447-74650468	HeLa-S3|chr15:74651800-74652260
HeLa-S3|chr15:74651742-74651800	HeLa-S3|chr15:74651800-74652260
HeLa-S3|chr15:74651742-74651800	HeLa-S3|chr15:74652368-74652800
HeLa-S3|chr15:74651742-74651800	HeLa-S3|chr15:74653400-74653477
HeLa-S3|chr15:74651742-74651800	HeLa-S3|chr15:74653777-74654013
HeLa-S3|chr15:74651800-74652260	HeLa-S3|chr15:74652368-74652800
HeLa-S3|chr15:74651800-74652260	HeLa-S3|chr15:74653400-74653477
HeLa-S3|chr15:74651800-74652260	HeLa-S3|chr15:74653777-74654013
HeLa-S3|chr15:74652368-74652800	HeLa-S3|chr15:74653400-74653477
HeLa-S3|chr15:74652368-74652800	HeLa-S3|chr15:74653777-74654013
HeLa-S3|chr15:74653400-74653477	HeLa-S3|chr15:74653777-74654013
HeLa-S3|chr15:74665745-74665800	HeLa-S3|chr15:74667000-74667578
HeLa-S3|chr15:74676400-74676417	HeLa-S3|chr15:74677425-74677625
HeLa-S3|chr15:74676400-74676417	HeLa-S3|chr15:74677817-74678089
HeLa-S3|chr15:74677425-74677625	HeLa-S3|chr15:74677817-74678089
HeLa-S3|chr15:75121889-75122108	HeLa-S3|chr15:75123412-75124200
HeLa-S3|chr15:75123412-75124200	HeLa-S3|chr15:75124200-75124800
HeLa-S3|chr15:75123412-75124200	HeLa-S3|chr15:75124800-75125474
HeLa-S3|chr15:75123412-75124200	HeLa-S3|chr15:75125598-75125866
HeLa-S3|chr15:75124200-75124800	HeLa-S3|chr15:75124800-75125474
HeLa-S3|chr15:75124200-75124800	HeLa-S3|chr15:75125598-75125866
HeLa-S3|chr15:75124800-75125474	HeLa-S3|chr15:75125598-75125866
HeLa-S3|chr15:75600003-75600200	HeLa-S3|chr15:75600779-75600909
HeLa-S3|chr15:75933800-75933814	HeLa-S3|chr15:75933911-75934254
HeLa-S3|chr16:14394600-14394691	HeLa-S3|chr16:14395800-14395872
HeLa-S3|chr16:2177404-2177920	HeLa-S3|chr16:2178102-2178200
HeLa-S3|chr16:22210061-22210318	HeLa-S3|chr16:22210422-22210600
HeLa-S3|chr16:22210061-22210318	HeLa-S3|chr16:22211000-22211800
HeLa-S3|chr16:22210061-22210318	HeLa-S3|chr16:22211800-22211925
HeLa-S3|chr16:22210422-22210600	HeLa-S3|chr16:22211000-22211800
HeLa-S3|chr16:22210422-22210600	HeLa-S3|chr16:22211800-22211925
HeLa-S3|chr16:22211000-22211800	HeLa-S3|chr16:22211800-22211925
HeLa-S3|chr16:22211000-22211800	HeLa-S3|chr16:22212854-22213600
HeLa-S3|chr16:22211000-22211800	HeLa-S3|chr16:22213600-22213625
HeLa-S3|chr16:22211800-22211925	HeLa-S3|chr16:22212854-22213600
HeLa-S3|chr16:22211800-22211925	HeLa-S3|chr16:22213600-22213625
HeLa-S3|chr16:22212854-22213600	HeLa-S3|chr16:22213600-22213625
HeLa-S3|chr16:22215969-22216400	HeLa-S3|chr16:22216400-22216445
HeLa-S3|chr16:22215969-22216400	HeLa-S3|chr16:22216558-22216800
HeLa-S3|chr16:22216400-22216445	HeLa-S3|chr16:22216558-22216800
HeLa-S3|chr16:30633093-30633200	HeLa-S3|chr16:30633200-30633702
HeLa-S3|chr1:65713257-65713600	HeLa-S3|chr1:65713600-65714000
HeLa-S3|chr1:65713257-65713600	HeLa-S3|chr1:65714000-65714154
HeLa-S3|chr1:65713600-65714000	HeLa-S3|chr1:65714000-65714154
HeLa-S3|chr16:57624129-57624200	HeLa-S3|chr16:57624200-57624600
HeLa-S3|chr16:67706238-67706656	HeLa-S3|chr16:67707200-67707266
HeLa-S3|chr16:67706238-67706656	HeLa-S3|chr16:67707358-67707475
HeLa-S3|chr16:67707200-67707266	HeLa-S3|chr16:67707358-67707475
HeLa-S3|chr16:74482712-74483662	HeLa-S3|chr16:74483762-74484125
HeLa-S3|chr16:75020400-75020800	HeLa-S3|chr16:75020800-75020805
HeLa-S3|chr16:84761561-84761667	HeLa-S3|chr16:84762569-84762759
HeLa-S3|chr16:84761561-84761667	HeLa-S3|chr16:84763028-84763600
HeLa-S3|chr16:84762569-84762759	HeLa-S3|chr16:84763028-84763600
HeLa-S3|chr16:84763028-84763600	HeLa-S3|chr16:84765600-84765678
HeLa-S3|chr16:84765600-84765678	HeLa-S3|chr16:84765804-84766971
HeLa-S3|chr16:84769400-84770000	HeLa-S3|chr16:84770000-84770189
HeLa-S3|chr17:1480421-1480513	HeLa-S3|chr17:1480800-1481381
HeLa-S3|chr17:1488856-1489200	HeLa-S3|chr17:1489200-1491457
HeLa-S3|chr17:30341882-30342600	HeLa-S3|chr17:30342600-30342746
HeLa-S3|chr17:30341882-30342600	HeLa-S3|chr17:30342914-30343382
HeLa-S3|chr17:30342600-30342746	HeLa-S3|chr17:30342914-30343382
HeLa-S3|chr17:30452065-30452278	HeLa-S3|chr17:30453859-30454000
HeLa-S3|chr17:37773390-37773400	HeLa-S3|chr17:37773400-37773600
HeLa-S3|chr17:40480569-40482200	HeLa-S3|chr17:40482200-40482222
HeLa-S3|chr17:40772283-40772475	HeLa-S3|chr17:40772745-40772868
HeLa-S3|chr17:40775282-40775547	HeLa-S3|chr17:40775757-40776975
HeLa-S3|chr17:41471125-41471200	HeLa-S3|chr17:41471200-41471337
HeLa-S3|chr17:41471125-41471200	HeLa-S3|chr17:41471429-41472000
HeLa-S3|chr17:41471125-41471200	HeLa-S3|chr17:41472000-41472011
HeLa-S3|chr17:41471200-41471337	HeLa-S3|chr17:41471429-41472000
HeLa-S3|chr17:41471200-41471337	HeLa-S3|chr17:41472000-41472011
HeLa-S3|chr17:41471429-41472000	HeLa-S3|chr17:41472000-41472011
HeLa-S3|chr17:43274342-43274400	HeLa-S3|chr17:43274400-43275400
HeLa-S3|chr17:46024600-46024890	HeLa-S3|chr17:46024982-46025000
HeLa-S3|chr17:46024600-46024890	HeLa-S3|chr17:46026510-46026602
HeLa-S3|chr17:46024982-46025000	HeLa-S3|chr17:46026510-46026602
HeLa-S3|chr17:46044822-46045600	HeLa-S3|chr17:46045600-46045662
HeLa-S3|chr17:46204700-46205051	HeLa-S3|chr17:46205187-46205400
HeLa-S3|chr17:47069764-47069856	HeLa-S3|chr17:47071437-47071670
HeLa-S3|chr17:47071437-47071670	HeLa-S3|chr17:47071966-47072535
HeLa-S3|chr17:47071437-47071670	HeLa-S3|chr17:47073724-47073800
HeLa-S3|chr17:47071966-47072535	HeLa-S3|chr17:47073724-47073800
HeLa-S3|chr17:47393146-47393278	HeLa-S3|chr17:47393511-47393600
HeLa-S3|chr17:47393146-47393278	HeLa-S3|chr17:47393600-47393678
HeLa-S3|chr17:47393511-47393600	HeLa-S3|chr17:47393600-47393678
HeLa-S3|chr17:49022200-49022725	HeLa-S3|chr17:49024026-49024334
HeLa-S3|chr17:49024026-49024334	HeLa-S3|chr17:49024684-49026600
HeLa-S3|chr17:5487261-5487400	HeLa-S3|chr17:5487400-5488585
HeLa-S3|chr17:55952401-55952911	HeLa-S3|chr17:55953102-55953400
HeLa-S3|chr17:55952401-55952911	HeLa-S3|chr17:55953400-55953470
HeLa-S3|chr17:55953102-55953400	HeLa-S3|chr17:55953400-55953470
HeLa-S3|chr17:55967403-55967600	HeLa-S3|chr17:55967600-55968000
HeLa-S3|chr17:55967403-55967600	HeLa-S3|chr17:55968000-55968042
HeLa-S3|chr17:55967600-55968000	HeLa-S3|chr17:55968000-55968042
HeLa-S3|chr17:55977155-55977200	HeLa-S3|chr17:55977200-55977600
HeLa-S3|chr17:55977155-55977200	HeLa-S3|chr17:55977600-55977656
HeLa-S3|chr17:55977200-55977600	HeLa-S3|chr17:55977600-55977656
HeLa-S3|chr17:65368487-65368600	HeLa-S3|chr17:65368600-65368807
HeLa-S3|chr17:65368487-65368600	HeLa-S3|chr17:65368950-65369566
HeLa-S3|chr17:65368487-65368600	HeLa-S3|chr17:65370447-65370766
HeLa-S3|chr17:65368600-65368807	HeLa-S3|chr17:65368950-65369566
HeLa-S3|chr17:65368600-65368807	HeLa-S3|chr17:65370447-65370766
HeLa-S3|chr17:65368950-65369566	HeLa-S3|chr17:65370447-65370766
HeLa-S3|chr17:65368950-65369566	HeLa-S3|chr17:65371098-65371259
HeLa-S3|chr17:65370447-65370766	HeLa-S3|chr17:65371098-65371259
HeLa-S3|chr17:6572657-6573781	HeLa-S3|chr17:6573873-6573973
HeLa-S3|chr17:6572657-6573781	HeLa-S3|chr17:6574073-6574800
HeLa-S3|chr17:6572657-6573781	HeLa-S3|chr17:6574800-6575017
HeLa-S3|chr17:6573873-6573973	HeLa-S3|chr17:6574073-6574800
HeLa-S3|chr17:6573873-6573973	HeLa-S3|chr17:6574800-6575017
HeLa-S3|chr17:6574073-6574800	HeLa-S3|chr17:6574800-6575017
HeLa-S3|chr17:66381798-66382341	HeLa-S3|chr17:66382478-66383068
HeLa-S3|chr17:66381798-66382341	HeLa-S3|chr17:66383507-66383874
HeLa-S3|chr17:66381798-66382341	HeLa-S3|chr17:66384111-66384200
HeLa-S3|chr17:66381798-66382341	HeLa-S3|chr17:66384200-66384777
HeLa-S3|chr17:66382478-66383068	HeLa-S3|chr17:66383507-66383874
HeLa-S3|chr17:66382478-66383068	HeLa-S3|chr17:66384111-66384200
HeLa-S3|chr17:66382478-66383068	HeLa-S3|chr17:66384200-66384777
HeLa-S3|chr17:66383507-66383874	HeLa-S3|chr17:66384111-66384200
HeLa-S3|chr17:66383507-66383874	HeLa-S3|chr17:66384200-66384777
HeLa-S3|chr17:66383507-66383874	HeLa-S3|chr17:66385309-66385400
HeLa-S3|chr17:66383507-66383874	HeLa-S3|chr17:66385400-66385410
HeLa-S3|chr17:66384111-66384200	HeLa-S3|chr17:66384200-66384777
HeLa-S3|chr17:66384111-66384200	HeLa-S3|chr17:66385309-66385400
HeLa-S3|chr17:66384111-66384200	HeLa-S3|chr17:66385400-66385410
HeLa-S3|chr17:66384200-66384777	HeLa-S3|chr17:66385309-66385400
HeLa-S3|chr17:66384200-66384777	HeLa-S3|chr17:66385400-66385410
HeLa-S3|chr17:66385309-66385400	HeLa-S3|chr17:66385400-66385410
HeLa-S3|chr17:66393247-66393400	HeLa-S3|chr17:66393400-66393594
HeLa-S3|chr17:66393247-66393400	HeLa-S3|chr17:66394687-66395437
HeLa-S3|chr17:66393400-66393594	HeLa-S3|chr17:66394687-66395437
HeLa-S3|chr17:66394687-66395437	HeLa-S3|chr17:66395529-66396600
HeLa-S3|chr17:66394687-66395437	HeLa-S3|chr17:66396600-66396800
HeLa-S3|chr17:66395529-66396600	HeLa-S3|chr17:66396600-66396800
HeLa-S3|chr17:6810579-6811000	HeLa-S3|chr17:6811000-6811052
HeLa-S3|chr17:6810579-6811000	HeLa-S3|chr17:6811163-6811268
HeLa-S3|chr17:6811000-6811052	HeLa-S3|chr17:6811163-6811268
HeLa-S3|chr17:6817000-6817182	HeLa-S3|chr17:6817504-6817671
HeLa-S3|chr17:70698382-70698600	HeLa-S3|chr17:70698600-70698997
HeLa-S3|chr17:70702143-70702200	HeLa-S3|chr17:70702200-70702308
HeLa-S3|chr17:70702143-70702200	HeLa-S3|chr17:70702506-70703000
HeLa-S3|chr17:70702143-70702200	HeLa-S3|chr17:70703000-70703016
HeLa-S3|chr17:70702200-70702308	HeLa-S3|chr17:70702506-70703000
HeLa-S3|chr17:70702200-70702308	HeLa-S3|chr17:70703000-70703016
HeLa-S3|chr17:70702506-70703000	HeLa-S3|chr17:70703000-70703016
HeLa-S3|chr17:70702506-70703000	HeLa-S3|chr17:70704765-70704857
HeLa-S3|chr17:70703000-70703016	HeLa-S3|chr17:70704765-70704857
HeLa-S3|chr17:70704765-70704857	HeLa-S3|chr17:70705331-70707671
HeLa-S3|chr17:70705331-70707671	HeLa-S3|chr17:70707763-70708000
HeLa-S3|chr17:70711751-70711847	HeLa-S3|chr17:70711949-70713041
HeLa-S3|chr17:70711751-70711847	HeLa-S3|chr17:70713444-70714064
HeLa-S3|chr17:70711949-70713041	HeLa-S3|chr17:70713444-70714064
HeLa-S3|chr17:7253200-7253251	HeLa-S3|chr17:7253764-7254000
HeLa-S3|chr17:7266616-7266800	HeLa-S3|chr17:7266800-7267319
HeLa-S3|chr17:7452200-7452349	HeLa-S3|chr17:7452569-7453000
HeLa-S3|chr17:79451153-79451266	HeLa-S3|chr17:79452200-79452255
HeLa-S3|chr17:79454800-79455000	HeLa-S3|chr17:79455600-79455762
HeLa-S3|chr17:7976800-7977012	HeLa-S3|chr17:7977316-7977568
HeLa-S3|chr17:80298277-80298800	HeLa-S3|chr17:80298800-80299100
HeLa-S3|chr17:80301514-80301600	HeLa-S3|chr17:80303073-80303288
HeLa-S3|chr17:80303073-80303288	HeLa-S3|chr17:80304135-80305094
HeLa-S3|chr17:8076095-8076187	HeLa-S3|chr17:8076200-8076600
HeLa-S3|chr17:882814-883001	HeLa-S3|chr17:883201-883709
HeLa-S3|chr17:882814-883001	HeLa-S3|chr17:884200-884281
HeLa-S3|chr17:883201-883709	HeLa-S3|chr17:884200-884281
HeLa-S3|chr18:12396290-12396425	HeLa-S3|chr18:12396728-12396920
HeLa-S3|chr18:12652916-12653579	HeLa-S3|chr18:12653702-12653800
HeLa-S3|chr18:12748785-12748935	HeLa-S3|chr18:12749027-12749200
HeLa-S3|chr18:21001334-21001454	HeLa-S3|chr18:21002206-21002600
HeLa-S3|chr18:21001334-21001454	HeLa-S3|chr18:21002600-21003549
HeLa-S3|chr18:21002206-21002600	HeLa-S3|chr18:21002600-21003549
HeLa-S3|chr18:23987744-23987800	HeLa-S3|chr18:23987800-23988400
HeLa-S3|chr18:3036982-3037000	HeLa-S3|chr18:3037000-3037220
HeLa-S3|chr18:3036982-3037000	HeLa-S3|chr18:3037336-3038322
HeLa-S3|chr18:3037000-3037220	HeLa-S3|chr18:3037336-3038322
HeLa-S3|chr18:3664904-3665141	HeLa-S3|chr18:3665583-3665800
HeLa-S3|chr18:3664904-3665141	HeLa-S3|chr18:3666639-3666771
HeLa-S3|chr18:3665583-3665800	HeLa-S3|chr18:3666639-3666771
HeLa-S3|chr18:3665583-3665800	HeLa-S3|chr18:3667644-3667823
HeLa-S3|chr18:3666639-3666771	HeLa-S3|chr18:3667644-3667823
HeLa-S3|chr1:85410972-85411200	HeLa-S3|chr1:85411616-85411800
HeLa-S3|chr1:85410972-85411200	HeLa-S3|chr1:85411800-85411882
HeLa-S3|chr1:85411616-85411800	HeLa-S3|chr1:85411800-85411882
HeLa-S3|chr1:85600412-85600504	HeLa-S3|chr1:85600609-85600822
HeLa-S3|chr1:85600412-85600504	HeLa-S3|chr1:85600914-85601300
HeLa-S3|chr1:85600609-85600822	HeLa-S3|chr1:85600914-85601300
HeLa-S3|chr1:85762882-85763000	HeLa-S3|chr1:85763000-85763200
HeLa-S3|chr1:85762882-85763000	HeLa-S3|chr1:85764400-85764457
HeLa-S3|chr1:85763000-85763200	HeLa-S3|chr1:85764400-85764457
HeLa-S3|chr1:85784032-85784132	HeLa-S3|chr1:85785801-85786815
HeLa-S3|chr1:85785801-85786815	HeLa-S3|chr1:85786914-85787164
HeLa-S3|chr1:85790974-85791000	HeLa-S3|chr1:85791000-85791092
HeLa-S3|chr1:85790974-85791000	HeLa-S3|chr1:85791639-85792365
HeLa-S3|chr1:85790974-85791000	HeLa-S3|chr1:85792856-85792954
HeLa-S3|chr1:85791000-85791092	HeLa-S3|chr1:85791639-85792365
HeLa-S3|chr1:85791000-85791092	HeLa-S3|chr1:85792856-85792954
HeLa-S3|chr1:85791639-85792365	HeLa-S3|chr1:85792856-85792954
HeLa-S3|chr1:85791639-85792365	HeLa-S3|chr1:85793617-85795292
HeLa-S3|chr1:85792856-85792954	HeLa-S3|chr1:85793617-85795292
HeLa-S3|chr1:85793617-85795292	HeLa-S3|chr1:85795384-85796995
HeLa-S3|chr1:85795384-85796995	HeLa-S3|chr1:85797514-85798200
HeLa-S3|chr1:85795384-85796995	HeLa-S3|chr1:85798200-85798262
HeLa-S3|chr1:85797514-85798200	HeLa-S3|chr1:85798200-85798262
HeLa-S3|chr18:61517533-61517693	HeLa-S3|chr18:61517931-61518344
HeLa-S3|chr18:67947882-67948129	HeLa-S3|chr18:67950222-67950339
HeLa-S3|chr18:67953550-67954000	HeLa-S3|chr18:67954000-67954598
HeLa-S3|chr18:68097614-68099349	HeLa-S3|chr18:68099602-68099803
HeLa-S3|chr18:68097614-68099349	HeLa-S3|chr18:68100091-68101000
HeLa-S3|chr18:68099602-68099803	HeLa-S3|chr18:68100091-68101000
HeLa-S3|chr18:68099602-68099803	HeLa-S3|chr18:68101000-68101150
HeLa-S3|chr18:68100091-68101000	HeLa-S3|chr18:68101000-68101150
HeLa-S3|chr19:1284343-1284435	HeLa-S3|chr19:1284834-1284943
HeLa-S3|chr19:16152097-16152312	HeLa-S3|chr19:16152667-16152977
HeLa-S3|chr19:16174635-16175385	HeLa-S3|chr19:16177190-16177200
HeLa-S3|chr19:16174635-16175385	HeLa-S3|chr19:16177200-16177600
HeLa-S3|chr19:16177190-16177200	HeLa-S3|chr19:16177200-16177600
HeLa-S3|chr19:17377550-17377807	HeLa-S3|chr19:17377899-17378000
HeLa-S3|chr19:17393229-17393479	HeLa-S3|chr19:17393868-17394003
HeLa-S3|chr19:2576091-2576351	HeLa-S3|chr19:2576675-2577699
HeLa-S3|chr19:2576091-2576351	HeLa-S3|chr19:2577879-2578000
HeLa-S3|chr19:2576675-2577699	HeLa-S3|chr19:2577879-2578000
HeLa-S3|chr19:2588000-2588327	HeLa-S3|chr19:2588694-2589000
HeLa-S3|chr19:2598815-2599063	HeLa-S3|chr19:2599193-2599400
HeLa-S3|chr19:2602380-2602400	HeLa-S3|chr19:2602400-2602524
HeLa-S3|chr19:2602380-2602400	HeLa-S3|chr19:2602707-2602800
HeLa-S3|chr19:2602400-2602524	HeLa-S3|chr19:2602707-2602800
HeLa-S3|chr1:93905988-93906082	HeLa-S3|chr1:93907677-93908616
HeLa-S3|chr1:93907677-93908616	HeLa-S3|chr1:93909104-93909395
HeLa-S3|chr1:93912696-93912988	HeLa-S3|chr1:93915200-93915400
HeLa-S3|chr1:94309369-94309847	HeLa-S3|chr1:94309954-94310600
HeLa-S3|chr19:45943800-45944600	HeLa-S3|chr19:45945824-45946000
HeLa-S3|chr19:49075846-49075946	HeLa-S3|chr19:49077418-49078200
HeLa-S3|chr19:49075846-49075946	HeLa-S3|chr19:49078200-49078355
HeLa-S3|chr19:49077418-49078200	HeLa-S3|chr19:49078200-49078355
HeLa-S3|chr19:49707174-49707200	HeLa-S3|chr19:49707200-49707882
HeLa-S3|chr20:19765301-19765416	HeLa-S3|chr20:19765516-19765608
HeLa-S3|chr20:30147600-30149400	HeLa-S3|chr20:30150200-30150563
HeLa-S3|chr20:30150200-30150563	HeLa-S3|chr20:30150755-30151000
HeLa-S3|chr20:30197200-30198400	HeLa-S3|chr20:30198600-30200819
HeLa-S3|chr20:31252489-31252600	HeLa-S3|chr20:31252600-31253871
HeLa-S3|chr20:31252600-31253871	HeLa-S3|chr20:31255096-31256000
HeLa-S3|chr20:31255096-31256000	HeLa-S3|chr20:31256000-31256133
HeLa-S3|chr20:31268779-31269200	HeLa-S3|chr20:31269200-31269833
HeLa-S3|chr20:33723000-33723113	HeLa-S3|chr20:33723464-33724600
HeLa-S3|chr20:34454227-34454393	HeLa-S3|chr20:34454485-34455083
HeLa-S3|chr20:34454227-34454393	HeLa-S3|chr20:34455353-34455869
HeLa-S3|chr20:34454485-34455083	HeLa-S3|chr20:34455353-34455869
HeLa-S3|chr20:34458145-34458200	HeLa-S3|chr20:34458200-34458267
HeLa-S3|chr20:34458145-34458200	HeLa-S3|chr20:34458493-34459200
HeLa-S3|chr20:34458200-34458267	HeLa-S3|chr20:34458493-34459200
HeLa-S3|chr20:34458493-34459200	HeLa-S3|chr20:34460600-34461000
HeLa-S3|chr20:34460600-34461000	HeLa-S3|chr20:34461400-34461706
HeLa-S3|chr20:34460600-34461000	HeLa-S3|chr20:34461871-34462253
HeLa-S3|chr20:34460600-34461000	HeLa-S3|chr20:34462345-34462800
HeLa-S3|chr20:34460600-34461000	HeLa-S3|chr20:34463000-34463200
HeLa-S3|chr20:34461400-34461706	HeLa-S3|chr20:34461871-34462253
HeLa-S3|chr20:34461400-34461706	HeLa-S3|chr20:34462345-34462800
HeLa-S3|chr20:34461400-34461706	HeLa-S3|chr20:34463000-34463200
HeLa-S3|chr20:34461871-34462253	HeLa-S3|chr20:34462345-34462800
HeLa-S3|chr20:34461871-34462253	HeLa-S3|chr20:34463000-34463200
HeLa-S3|chr20:34462345-34462800	HeLa-S3|chr20:34463000-34463200
HeLa-S3|chr20:34462345-34462800	HeLa-S3|chr20:34464000-34465209
HeLa-S3|chr20:34463000-34463200	HeLa-S3|chr20:34464000-34465209
HeLa-S3|chr20:34464000-34465209	HeLa-S3|chr20:34465377-34465788
HeLa-S3|chr20:34464000-34465209	HeLa-S3|chr20:34466167-34466453
HeLa-S3|chr20:34464000-34465209	HeLa-S3|chr20:34466553-34466977
HeLa-S3|chr20:34465377-34465788	HeLa-S3|chr20:34466167-34466453
HeLa-S3|chr20:34465377-34465788	HeLa-S3|chr20:34466553-34466977
HeLa-S3|chr20:34465377-34465788	HeLa-S3|chr20:34467445-34467569
HeLa-S3|chr20:34465377-34465788	HeLa-S3|chr20:34467665-34468393
HeLa-S3|chr20:34466167-34466453	HeLa-S3|chr20:34466553-34466977
HeLa-S3|chr20:34466167-34466453	HeLa-S3|chr20:34467445-34467569
HeLa-S3|chr20:34466167-34466453	HeLa-S3|chr20:34467665-34468393
HeLa-S3|chr20:34466553-34466977	HeLa-S3|chr20:34467445-34467569
HeLa-S3|chr20:34466553-34466977	HeLa-S3|chr20:34467665-34468393
HeLa-S3|chr20:34466553-34466977	HeLa-S3|chr20:34469063-34469163
HeLa-S3|chr20:34467445-34467569	HeLa-S3|chr20:34467665-34468393
HeLa-S3|chr20:34467445-34467569	HeLa-S3|chr20:34469063-34469163
HeLa-S3|chr20:34467445-34467569	HeLa-S3|chr20:34469383-34469475
HeLa-S3|chr20:34467445-34467569	HeLa-S3|chr20:34469645-34469963
HeLa-S3|chr20:34467665-34468393	HeLa-S3|chr20:34469063-34469163
HeLa-S3|chr20:34467665-34468393	HeLa-S3|chr20:34469383-34469475
HeLa-S3|chr20:34467665-34468393	HeLa-S3|chr20:34469645-34469963
HeLa-S3|chr20:34467665-34468393	HeLa-S3|chr20:34470055-34471200
HeLa-S3|chr20:34469063-34469163	HeLa-S3|chr20:34469383-34469475
HeLa-S3|chr20:34469063-34469163	HeLa-S3|chr20:34469645-34469963
HeLa-S3|chr20:34469063-34469163	HeLa-S3|chr20:34470055-34471200
HeLa-S3|chr20:34469383-34469475	HeLa-S3|chr20:34469645-34469963
HeLa-S3|chr20:34469383-34469475	HeLa-S3|chr20:34470055-34471200
HeLa-S3|chr20:34469645-34469963	HeLa-S3|chr20:34470055-34471200
HeLa-S3|chr20:34473200-34473290	HeLa-S3|chr20:34473538-34473600
HeLa-S3|chr20:34473538-34473600	HeLa-S3|chr20:34475796-34475900
HeLa-S3|chr20:34475796-34475900	HeLa-S3|chr20:34476067-34476200
HeLa-S3|chr20:34475796-34475900	HeLa-S3|chr20:34476200-34476259
HeLa-S3|chr20:34476067-34476200	HeLa-S3|chr20:34476200-34476259
HeLa-S3|chr20:39618870-39619163	HeLa-S3|chr20:39619400-39620702
HeLa-S3|chr20:43237885-43238893	HeLa-S3|chr20:43238985-43239375
HeLa-S3|chr20:43950492-43950753	HeLa-S3|chr20:43950846-43950945
HeLa-S3|chr20:49067078-49067200	HeLa-S3|chr20:49068800-49068889
HeLa-S3|chr20:49068800-49068889	HeLa-S3|chr20:49070087-49070537
