HeLa-S3|chr10:102973390-103542659	HeLa-S3|chr10:102974454-103542659
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49155162-49447094
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49155162-49448438
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49157291-49447094
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49157291-49448438
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49159818-49447094
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49159818-49448438
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49162189-49447094
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49162189-49448438
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49162579-49447094
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49154601-49448438	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49155162-49448438
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49157291-49447094
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49157291-49448438
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49159818-49447094
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49159818-49448438
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49162189-49447094
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49162189-49448438
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49162579-49447094
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49155162-49447094	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49157291-49447094
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49157291-49448438
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49159818-49447094
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49159818-49448438
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49162189-49447094
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49162189-49448438
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49162579-49447094
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49155162-49448438	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49157291-49448438
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49159818-49447094
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49159818-49448438
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49162189-49447094
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49162189-49448438
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49162579-49447094
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49157291-49447094	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49159818-49447094
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49159818-49448438
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49162189-49447094
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49162189-49448438
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49162579-49447094
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49157291-49448438	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49159818-49448438
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49162189-49447094
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49162189-49448438
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49162579-49447094
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49159818-49447094	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49162189-49447094
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49162189-49448438
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49162579-49447094
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49159818-49448438	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49162189-49448438
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49162579-49447094
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49162189-49447094	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49162579-49447094
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49162189-49448438	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49162579-49448438
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49162579-49447094	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49162579-49448438	HeLa-S3|chr15:49164001-49447094
HeLa-S3|chr15:49162579-49448438	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49162579-49448438	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49162579-49448438	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49162579-49448438	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49162579-49448438	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49162579-49448438	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49162579-49448438	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49162579-49448438	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49164001-49447094	HeLa-S3|chr15:49164001-49448438
HeLa-S3|chr15:49164001-49447094	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49164001-49447094	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49164001-49447094	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49164001-49447094	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49164001-49447094	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49164001-49447094	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49164001-49447094	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49164001-49448438	HeLa-S3|chr15:49164114-49447094
HeLa-S3|chr15:49164001-49448438	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49164001-49448438	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49164001-49448438	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49164001-49448438	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49164001-49448438	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49164001-49448438	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49164114-49447094	HeLa-S3|chr15:49164114-49448438
HeLa-S3|chr15:49164114-49447094	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49164114-49447094	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49164114-49447094	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49164114-49447094	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49164114-49447094	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49164114-49448438	HeLa-S3|chr15:49169201-49447094
HeLa-S3|chr15:49164114-49448438	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49164114-49448438	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49164114-49448438	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49164114-49448438	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49169201-49447094	HeLa-S3|chr15:49169201-49448438
HeLa-S3|chr15:49169201-49447094	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49169201-49447094	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49169201-49447094	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49169201-49448438	HeLa-S3|chr15:49170927-49428199
HeLa-S3|chr15:49169201-49448438	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49169201-49448438	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49170927-49428199	HeLa-S3|chr15:49170927-49428793
HeLa-S3|chr15:49170927-49428199	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49170927-49428793	HeLa-S3|chr15:49170927-49444791
HeLa-S3|chr15:49527265-49912398	HeLa-S3|chr15:49527801-49912398
HeLa-S3|chr15:49527265-49912398	HeLa-S3|chr15:49527825-49912398
HeLa-S3|chr15:49527265-49912398	HeLa-S3|chr15:49528440-49912398
HeLa-S3|chr15:49527265-49912398	HeLa-S3|chr15:49529001-49912398
HeLa-S3|chr15:49527265-49912398	HeLa-S3|chr15:49530965-49912398
HeLa-S3|chr15:49527265-49912398	HeLa-S3|chr15:49548401-49912398
HeLa-S3|chr15:49527265-49912398	HeLa-S3|chr15:49548919-49912398
HeLa-S3|chr15:49527265-49912398	HeLa-S3|chr15:49549377-49912398
HeLa-S3|chr15:49527801-49912398	HeLa-S3|chr15:49527825-49912398
HeLa-S3|chr15:49527801-49912398	HeLa-S3|chr15:49528440-49912398
HeLa-S3|chr15:49527801-49912398	HeLa-S3|chr15:49529001-49912398
HeLa-S3|chr15:49527801-49912398	HeLa-S3|chr15:49530965-49912398
HeLa-S3|chr15:49527801-49912398	HeLa-S3|chr15:49548401-49912398
HeLa-S3|chr15:49527801-49912398	HeLa-S3|chr15:49548919-49912398
HeLa-S3|chr15:49527801-49912398	HeLa-S3|chr15:49549377-49912398
HeLa-S3|chr15:49527825-49912398	HeLa-S3|chr15:49528440-49912398
HeLa-S3|chr15:49527825-49912398	HeLa-S3|chr15:49529001-49912398
HeLa-S3|chr15:49527825-49912398	HeLa-S3|chr15:49530965-49912398
HeLa-S3|chr15:49527825-49912398	HeLa-S3|chr15:49548401-49912398
HeLa-S3|chr15:49527825-49912398	HeLa-S3|chr15:49548919-49912398
HeLa-S3|chr15:49527825-49912398	HeLa-S3|chr15:49549377-49912398
HeLa-S3|chr15:49528440-49912398	HeLa-S3|chr15:49529001-49912398
HeLa-S3|chr15:49528440-49912398	HeLa-S3|chr15:49530965-49912398
HeLa-S3|chr15:49528440-49912398	HeLa-S3|chr15:49548401-49912398
HeLa-S3|chr15:49528440-49912398	HeLa-S3|chr15:49548919-49912398
HeLa-S3|chr15:49528440-49912398	HeLa-S3|chr15:49549377-49912398
HeLa-S3|chr15:49529001-49912398	HeLa-S3|chr15:49530965-49912398
HeLa-S3|chr15:49529001-49912398	HeLa-S3|chr15:49548401-49912398
HeLa-S3|chr15:49529001-49912398	HeLa-S3|chr15:49548919-49912398
HeLa-S3|chr15:49529001-49912398	HeLa-S3|chr15:49549377-49912398
HeLa-S3|chr15:49530965-49912398	HeLa-S3|chr15:49548401-49912398
HeLa-S3|chr15:49530965-49912398	HeLa-S3|chr15:49548919-49912398
HeLa-S3|chr15:49530965-49912398	HeLa-S3|chr15:49549377-49912398
HeLa-S3|chr15:49548401-49912398	HeLa-S3|chr15:49548919-49912398
HeLa-S3|chr15:49548401-49912398	HeLa-S3|chr15:49549377-49912398
HeLa-S3|chr15:49548919-49912398	HeLa-S3|chr15:49549377-49912398
HeLa-S3|chr15:50979595-51172948	HeLa-S3|chr15:50979595-51173382
HeLa-S3|chr15:50979595-51172948	HeLa-S3|chr15:50979595-51176081
HeLa-S3|chr15:50979595-51172948	HeLa-S3|chr15:50979595-51176199
HeLa-S3|chr15:50979595-51173382	HeLa-S3|chr15:50979595-51176081
HeLa-S3|chr15:50979595-51173382	HeLa-S3|chr15:50979595-51176199
HeLa-S3|chr15:50979595-51176081	HeLa-S3|chr15:50979595-51176199
HeLa-S3|chr15:55512716-55699739	HeLa-S3|chr15:55514191-55699739
HeLa-S3|chr15:74650469-75074372	HeLa-S3|chr15:74651801-75074372
HeLa-S3|chr15:74650469-75074372	HeLa-S3|chr15:74652261-75074372
HeLa-S3|chr15:74650469-75074372	HeLa-S3|chr15:74652801-75074372
HeLa-S3|chr15:74650469-75074372	HeLa-S3|chr15:74653478-75074372
HeLa-S3|chr15:74650469-75074372	HeLa-S3|chr15:74654014-75074372
HeLa-S3|chr15:74650469-75074372	HeLa-S3|chr15:74665801-75074372
HeLa-S3|chr15:74650469-75074372	HeLa-S3|chr15:74667579-75074372
HeLa-S3|chr15:74651801-75074372	HeLa-S3|chr15:74652261-75074372
HeLa-S3|chr15:74651801-75074372	HeLa-S3|chr15:74652801-75074372
HeLa-S3|chr15:74651801-75074372	HeLa-S3|chr15:74653478-75074372
HeLa-S3|chr15:74651801-75074372	HeLa-S3|chr15:74654014-75074372
HeLa-S3|chr15:74651801-75074372	HeLa-S3|chr15:74665801-75074372
HeLa-S3|chr15:74651801-75074372	HeLa-S3|chr15:74667579-75074372
HeLa-S3|chr15:74652261-75074372	HeLa-S3|chr15:74652801-75074372
HeLa-S3|chr15:74652261-75074372	HeLa-S3|chr15:74653478-75074372
HeLa-S3|chr15:74652261-75074372	HeLa-S3|chr15:74654014-75074372
HeLa-S3|chr15:74652261-75074372	HeLa-S3|chr15:74665801-75074372
HeLa-S3|chr15:74652261-75074372	HeLa-S3|chr15:74667579-75074372
HeLa-S3|chr15:74652801-75074372	HeLa-S3|chr15:74653478-75074372
HeLa-S3|chr15:74652801-75074372	HeLa-S3|chr15:74654014-75074372
HeLa-S3|chr15:74652801-75074372	HeLa-S3|chr15:74665801-75074372
HeLa-S3|chr15:74652801-75074372	HeLa-S3|chr15:74667579-75074372
HeLa-S3|chr15:74653478-75074372	HeLa-S3|chr15:74654014-75074372
HeLa-S3|chr15:74653478-75074372	HeLa-S3|chr15:74665801-75074372
HeLa-S3|chr15:74653478-75074372	HeLa-S3|chr15:74667579-75074372
HeLa-S3|chr15:74654014-75074372	HeLa-S3|chr15:74665801-75074372
HeLa-S3|chr15:74654014-75074372	HeLa-S3|chr15:74667579-75074372
HeLa-S3|chr15:74665801-75074372	HeLa-S3|chr15:74667579-75074372
HeLa-S3|chr15:75074860-75121888	HeLa-S3|chr15:75074860-75123411
HeLa-S3|chr15:75074860-75121888	HeLa-S3|chr15:75074860-75124199
HeLa-S3|chr15:75074860-75121888	HeLa-S3|chr15:75074860-75124799
HeLa-S3|chr15:75074860-75121888	HeLa-S3|chr15:75074860-75125597
HeLa-S3|chr15:75074860-75123411	HeLa-S3|chr15:75074860-75124199
HeLa-S3|chr15:75074860-75123411	HeLa-S3|chr15:75074860-75124799
HeLa-S3|chr15:75074860-75123411	HeLa-S3|chr15:75074860-75125597
HeLa-S3|chr15:75074860-75124199	HeLa-S3|chr15:75074860-75124799
HeLa-S3|chr15:75074860-75124199	HeLa-S3|chr15:75074860-75125597
HeLa-S3|chr15:75074860-75124799	HeLa-S3|chr15:75074860-75125597
HeLa-S3|chr15:75316713-75600002	HeLa-S3|chr15:75316713-75600778
HeLa-S3|chr15:75661426-75933799	HeLa-S3|chr15:75661426-75933910
HeLa-S3|chr15:75661426-75933799	HeLa-S3|chr15:75661426-75938197
HeLa-S3|chr15:75661426-75933910	HeLa-S3|chr15:75661426-75938197
HeLa-S3|chr15:89009201-89164229	HeLa-S3|chr15:89011407-89157599
HeLa-S3|chr15:89009201-89164229	HeLa-S3|chr15:89011407-89173199
HeLa-S3|chr15:89011407-89157599	HeLa-S3|chr15:89011407-89173199
HeLa-S3|chr16:14014473-14379920	HeLa-S3|chr16:14014473-14394599
HeLa-S3|chr16:14014473-14379920	HeLa-S3|chr16:14014473-14395799
HeLa-S3|chr16:14014473-14394599	HeLa-S3|chr16:14014473-14395799
HeLa-S3|chr16:2060597-2177403	HeLa-S3|chr16:2060597-2178101
HeLa-S3|chr16:2060597-2177403	HeLa-S3|chr16:2060597-2190399
HeLa-S3|chr16:2060597-2178101	HeLa-S3|chr16:2060597-2190399
HeLa-S3|chr16:22210319-22308606	HeLa-S3|chr16:22210601-22308606
HeLa-S3|chr16:22210319-22308606	HeLa-S3|chr16:22211801-22308606
HeLa-S3|chr16:22210319-22308606	HeLa-S3|chr16:22211926-22308606
HeLa-S3|chr16:22210319-22308606	HeLa-S3|chr16:22213601-22308606
HeLa-S3|chr16:22210319-22308606	HeLa-S3|chr16:22213626-22308606
HeLa-S3|chr16:22210319-22308606	HeLa-S3|chr16:22216401-22308606
HeLa-S3|chr16:22210319-22308606	HeLa-S3|chr16:22216446-22308606
HeLa-S3|chr16:22210319-22308606	HeLa-S3|chr16:22216801-22308606
HeLa-S3|chr16:22210319-22308606	HeLa-S3|chr16:22218531-22307443
HeLa-S3|chr16:22210601-22308606	HeLa-S3|chr16:22211801-22308606
HeLa-S3|chr16:22210601-22308606	HeLa-S3|chr16:22211926-22308606
HeLa-S3|chr16:22210601-22308606	HeLa-S3|chr16:22213601-22308606
HeLa-S3|chr16:22210601-22308606	HeLa-S3|chr16:22213626-22308606
HeLa-S3|chr16:22210601-22308606	HeLa-S3|chr16:22216401-22308606
HeLa-S3|chr16:22210601-22308606	HeLa-S3|chr16:22216446-22308606
HeLa-S3|chr16:22210601-22308606	HeLa-S3|chr16:22216801-22308606
HeLa-S3|chr16:22210601-22308606	HeLa-S3|chr16:22218531-22307443
HeLa-S3|chr16:22211801-22308606	HeLa-S3|chr16:22211926-22308606
HeLa-S3|chr16:22211801-22308606	HeLa-S3|chr16:22213601-22308606
HeLa-S3|chr16:22211801-22308606	HeLa-S3|chr16:22213626-22308606
HeLa-S3|chr16:22211801-22308606	HeLa-S3|chr16:22216401-22308606
HeLa-S3|chr16:22211801-22308606	HeLa-S3|chr16:22216446-22308606
HeLa-S3|chr16:22211801-22308606	HeLa-S3|chr16:22216801-22308606
HeLa-S3|chr16:22211801-22308606	HeLa-S3|chr16:22218531-22307443
HeLa-S3|chr16:22211926-22308606	HeLa-S3|chr16:22213601-22308606
HeLa-S3|chr16:22211926-22308606	HeLa-S3|chr16:22213626-22308606
HeLa-S3|chr16:22211926-22308606	HeLa-S3|chr16:22216401-22308606
HeLa-S3|chr16:22211926-22308606	HeLa-S3|chr16:22216446-22308606
HeLa-S3|chr16:22211926-22308606	HeLa-S3|chr16:22216801-22308606
HeLa-S3|chr16:22211926-22308606	HeLa-S3|chr16:22218531-22307443
HeLa-S3|chr16:22213601-22308606	HeLa-S3|chr16:22213626-22308606
HeLa-S3|chr16:22213601-22308606	HeLa-S3|chr16:22216401-22308606
HeLa-S3|chr16:22213601-22308606	HeLa-S3|chr16:22216446-22308606
HeLa-S3|chr16:22213601-22308606	HeLa-S3|chr16:22216801-22308606
HeLa-S3|chr16:22213601-22308606	HeLa-S3|chr16:22218531-22307443
HeLa-S3|chr16:22213626-22308606	HeLa-S3|chr16:22216401-22308606
HeLa-S3|chr16:22213626-22308606	HeLa-S3|chr16:22216446-22308606
HeLa-S3|chr16:22213626-22308606	HeLa-S3|chr16:22216801-22308606
HeLa-S3|chr16:22213626-22308606	HeLa-S3|chr16:22218531-22307443
HeLa-S3|chr16:22216401-22308606	HeLa-S3|chr16:22216446-22308606
HeLa-S3|chr16:22216401-22308606	HeLa-S3|chr16:22216801-22308606
HeLa-S3|chr16:22216401-22308606	HeLa-S3|chr16:22218531-22307443
HeLa-S3|chr16:22216446-22308606	HeLa-S3|chr16:22216801-22308606
HeLa-S3|chr16:22216446-22308606	HeLa-S3|chr16:22218531-22307443
HeLa-S3|chr16:22216801-22308606	HeLa-S3|chr16:22218531-22307443
HeLa-S3|chr16:29828739-30030055	HeLa-S3|chr16:29833362-30030055
HeLa-S3|chr16:30441757-30633092	HeLa-S3|chr16:30441757-30633199
HeLa-S3|chr16:30441757-30633092	HeLa-S3|chr16:30441757-30639881
HeLa-S3|chr16:30441757-30633199	HeLa-S3|chr16:30441757-30639881
HeLa-S3|chr1:65713601-65886231	HeLa-S3|chr1:65714001-65886231
HeLa-S3|chr1:65713601-65886231	HeLa-S3|chr1:65714155-65886231
HeLa-S3|chr1:65714001-65886231	HeLa-S3|chr1:65714155-65886231
HeLa-S3|chr16:57624201-57768906	HeLa-S3|chr16:57624601-57768906
HeLa-S3|chr16:67700943-67969389	HeLa-S3|chr16:67706657-67969389
HeLa-S3|chr16:67700943-67969389	HeLa-S3|chr16:67707267-67969389
HeLa-S3|chr16:67700943-67969389	HeLa-S3|chr16:67707476-67969389
HeLa-S3|chr16:67706657-67969389	HeLa-S3|chr16:67707267-67969389
HeLa-S3|chr16:67706657-67969389	HeLa-S3|chr16:67707476-67969389
HeLa-S3|chr16:67707267-67969389	HeLa-S3|chr16:67707476-67969389
HeLa-S3|chr16:74331533-74482711	HeLa-S3|chr16:74331533-74483761
HeLa-S3|chr16:75020801-75150506	HeLa-S3|chr16:75020806-75150506
HeLa-S3|chr16:84652890-84761560	HeLa-S3|chr16:84652890-84762568
HeLa-S3|chr16:84652890-84761560	HeLa-S3|chr16:84652890-84763027
HeLa-S3|chr16:84652890-84761560	HeLa-S3|chr16:84652890-84765599
HeLa-S3|chr16:84652890-84761560	HeLa-S3|chr16:84652890-84765803
