IMR90|chr10:101736400-101736800	IMR90|chr10:101737000-101737400
IMR90|chr17:38688000-38688200	IMR90|chr17:38689000-38691000
IMR90|chr17:39894400-39894800	IMR90|chr17:39896000-39896600
IMR90|chr17:40263400-40263600	IMR90|chr17:40263600-40263800
IMR90|chr17:40263400-40263600	IMR90|chr17:40265000-40265200
IMR90|chr17:40263600-40263800	IMR90|chr17:40265000-40265200
IMR90|chr17:41463600-41464000	IMR90|chr17:41467200-41467400
IMR90|chr17:45698800-45699200	IMR90|chr17:45699200-45699400
IMR90|chr17:45698800-45699200	IMR90|chr17:45699600-45700000
IMR90|chr17:45699200-45699400	IMR90|chr17:45699600-45700000
IMR90|chr17:48929400-48929600	IMR90|chr17:48930000-48930200
IMR90|chr17:49026800-49027400	IMR90|chr17:49028400-49028600
IMR90|chr17:49028400-49028600	IMR90|chr17:49030800-49031000
IMR90|chr17:49028400-49028600	IMR90|chr17:49031000-49031200
IMR90|chr17:49030800-49031000	IMR90|chr17:49031000-49031200
IMR90|chr17:49030800-49031000	IMR90|chr17:49032200-49032400
IMR90|chr17:49030800-49031000	IMR90|chr17:49032400-49032600
IMR90|chr17:49030800-49031000	IMR90|chr17:49033200-49033600
IMR90|chr17:49030800-49031000	IMR90|chr17:49034200-49034400
IMR90|chr17:49031000-49031200	IMR90|chr17:49032200-49032400
IMR90|chr17:49031000-49031200	IMR90|chr17:49032400-49032600
IMR90|chr17:49031000-49031200	IMR90|chr17:49033200-49033600
IMR90|chr17:49031000-49031200	IMR90|chr17:49034200-49034400
IMR90|chr17:49032200-49032400	IMR90|chr17:49032400-49032600
IMR90|chr17:49032200-49032400	IMR90|chr17:49033200-49033600
IMR90|chr17:49032200-49032400	IMR90|chr17:49034200-49034400
IMR90|chr17:49032400-49032600	IMR90|chr17:49033200-49033600
IMR90|chr17:49032400-49032600	IMR90|chr17:49034200-49034400
IMR90|chr17:49033200-49033600	IMR90|chr17:49034200-49034400
IMR90|chr17:71361400-71361600	IMR90|chr17:71361600-71361800
IMR90|chr17:71361400-71361600	IMR90|chr17:71361800-71362200
IMR90|chr17:71361400-71361600	IMR90|chr17:71362200-71362400
IMR90|chr17:71361400-71361600	IMR90|chr17:71362400-71363200
IMR90|chr17:71361600-71361800	IMR90|chr17:71361800-71362200
IMR90|chr17:71361600-71361800	IMR90|chr17:71362200-71362400
IMR90|chr17:71361600-71361800	IMR90|chr17:71362400-71363200
IMR90|chr17:71361800-71362200	IMR90|chr17:71362200-71362400
IMR90|chr17:71361800-71362200	IMR90|chr17:71362400-71363200
IMR90|chr17:71361800-71362200	IMR90|chr17:71365400-71365800
IMR90|chr17:71362200-71362400	IMR90|chr17:71362400-71363200
IMR90|chr17:71362200-71362400	IMR90|chr17:71365400-71365800
IMR90|chr17:71362400-71363200	IMR90|chr17:71365400-71365800
IMR90|chr17:71365400-71365800	IMR90|chr17:71367200-71367600
IMR90|chr17:7890200-7890600	IMR90|chr17:7890600-7891000
IMR90|chr17:7944200-7944600	IMR90|chr17:7944600-7944800
IMR90|chr1:77999600-78000000	IMR90|chr1:78000200-78001400
IMR90|chr1:77999600-78000000	IMR90|chr1:78002200-78003200
IMR90|chr1:78000200-78001400	IMR90|chr1:78002200-78003200
IMR90|chr1:78000200-78001400	IMR90|chr1:78004400-78005000
IMR90|chr1:78002200-78003200	IMR90|chr1:78004400-78005000
IMR90|chr1:78002200-78003200	IMR90|chr1:78005400-78006200
IMR90|chr1:78002200-78003200	IMR90|chr1:78006200-78006400
IMR90|chr1:78004400-78005000	IMR90|chr1:78005400-78006200
IMR90|chr1:78004400-78005000	IMR90|chr1:78006200-78006400
IMR90|chr1:78005400-78006200	IMR90|chr1:78006200-78006400
IMR90|chr1:78005400-78006200	IMR90|chr1:78008600-78008800
IMR90|chr1:78006200-78006400	IMR90|chr1:78008600-78008800
IMR90|chr17:964200-964400	IMR90|chr17:964600-964800
IMR90|chr18:12278000-12278200	IMR90|chr18:12280600-12280800
IMR90|chr18:12280600-12280800	IMR90|chr18:12281600-12283200
IMR90|chr18:12403400-12404000	IMR90|chr18:12404200-12404400
IMR90|chr18:12403400-12404000	IMR90|chr18:12407000-12407400
IMR90|chr18:12404200-12404400	IMR90|chr18:12407000-12407400
IMR90|chr1:839200-839400	IMR90|chr1:841000-841200
IMR90|chr1:839200-839400	IMR90|chr1:841200-841400
IMR90|chr1:839200-839400	IMR90|chr1:841600-842600
IMR90|chr1:841000-841200	IMR90|chr1:841200-841400
IMR90|chr1:841000-841200	IMR90|chr1:841600-842600
IMR90|chr1:841200-841400	IMR90|chr1:841600-842600
IMR90|chr18:56239000-56239200	IMR90|chr18:56239400-56239600
IMR90|chr18:56247400-56248000	IMR90|chr18:56248400-56249200
IMR90|chr18:56248400-56249200	IMR90|chr18:56251400-56252200
IMR90|chr18:65336200-65336400	IMR90|chr18:65336400-65336800
IMR90|chr18:65336200-65336400	IMR90|chr18:65337000-65337200
IMR90|chr18:65336200-65336400	IMR90|chr18:65337600-65337800
IMR90|chr18:65336200-65336400	IMR90|chr18:65337800-65338200
IMR90|chr18:65336200-65336400	IMR90|chr18:65338200-65338800
IMR90|chr18:65336400-65336800	IMR90|chr18:65337000-65337200
IMR90|chr18:65336400-65336800	IMR90|chr18:65337600-65337800
IMR90|chr18:65336400-65336800	IMR90|chr18:65337800-65338200
IMR90|chr18:65336400-65336800	IMR90|chr18:65338200-65338800
IMR90|chr18:65337000-65337200	IMR90|chr18:65337600-65337800
IMR90|chr18:65337000-65337200	IMR90|chr18:65337800-65338200
IMR90|chr18:65337000-65337200	IMR90|chr18:65338200-65338800
IMR90|chr18:65337600-65337800	IMR90|chr18:65337800-65338200
IMR90|chr18:65337600-65337800	IMR90|chr18:65338200-65338800
IMR90|chr18:65337800-65338200	IMR90|chr18:65338200-65338800
IMR90|chr18:68086400-68087600	IMR90|chr18:68087800-68088000
IMR90|chr18:68086400-68087600	IMR90|chr18:68088200-68088800
IMR90|chr18:68086400-68087600	IMR90|chr18:68088800-68089000
IMR90|chr18:68086400-68087600	IMR90|chr18:68089000-68089400
IMR90|chr18:68086400-68087600	IMR90|chr18:68089600-68090200
IMR90|chr18:68087800-68088000	IMR90|chr18:68088200-68088800
IMR90|chr18:68087800-68088000	IMR90|chr18:68088800-68089000
IMR90|chr18:68087800-68088000	IMR90|chr18:68089000-68089400
IMR90|chr18:68087800-68088000	IMR90|chr18:68089600-68090200
IMR90|chr18:68087800-68088000	IMR90|chr18:68090800-68091600
IMR90|chr18:68088200-68088800	IMR90|chr18:68088800-68089000
IMR90|chr18:68088200-68088800	IMR90|chr18:68089000-68089400
IMR90|chr18:68088200-68088800	IMR90|chr18:68089600-68090200
IMR90|chr18:68088200-68088800	IMR90|chr18:68090800-68091600
IMR90|chr18:68088800-68089000	IMR90|chr18:68089000-68089400
IMR90|chr18:68088800-68089000	IMR90|chr18:68089600-68090200
IMR90|chr18:68088800-68089000	IMR90|chr18:68090800-68091600
IMR90|chr18:68089000-68089400	IMR90|chr18:68089600-68090200
IMR90|chr18:68089000-68089400	IMR90|chr18:68090800-68091600
IMR90|chr18:68089600-68090200	IMR90|chr18:68090800-68091600
IMR90|chr18:74275600-74275800	IMR90|chr18:74276200-74276400
IMR90|chr18:74275600-74275800	IMR90|chr18:74278400-74278800
IMR90|chr18:74275600-74275800	IMR90|chr18:74279000-74279400
IMR90|chr18:74276200-74276400	IMR90|chr18:74278400-74278800
IMR90|chr18:74276200-74276400	IMR90|chr18:74279000-74279400
IMR90|chr18:74278400-74278800	IMR90|chr18:74279000-74279400
IMR90|chr18:74398800-74399000	IMR90|chr18:74399000-74399200
IMR90|chr1:90228000-90228200	IMR90|chr1:90229200-90229400
IMR90|chr19:10055800-10056800	IMR90|chr19:10057600-10058200
IMR90|chr19:18521400-18521600	IMR90|chr19:18525000-18525200
IMR90|chr19:33568600-33568800	IMR90|chr19:33569600-33569800
IMR90|chr19:33568600-33568800	IMR90|chr19:33571400-33571600
IMR90|chr19:33569600-33569800	IMR90|chr19:33571400-33571600
IMR90|chr19:33571400-33571600	IMR90|chr19:33573400-33573600
IMR90|chr19:36206400-36206600	IMR90|chr19:36206600-36206800
IMR90|chr19:39927600-39927800	IMR90|chr19:39931000-39931400
IMR90|chr19:42613000-42613200	IMR90|chr19:42613200-42613600
IMR90|chr19:42613000-42613200	IMR90|chr19:42614600-42615200
IMR90|chr19:42613000-42613200	IMR90|chr19:42615600-42616200
IMR90|chr19:42613000-42613200	IMR90|chr19:42616200-42616400
IMR90|chr19:42613200-42613600	IMR90|chr19:42614600-42615200
IMR90|chr19:42613200-42613600	IMR90|chr19:42615600-42616200
IMR90|chr19:42613200-42613600	IMR90|chr19:42616200-42616400
IMR90|chr19:42613200-42613600	IMR90|chr19:42617000-42617200
IMR90|chr19:42614600-42615200	IMR90|chr19:42615600-42616200
IMR90|chr19:42614600-42615200	IMR90|chr19:42616200-42616400
IMR90|chr19:42614600-42615200	IMR90|chr19:42617000-42617200
IMR90|chr19:42614600-42615200	IMR90|chr19:42617400-42618000
IMR90|chr19:42615600-42616200	IMR90|chr19:42616200-42616400
IMR90|chr19:42615600-42616200	IMR90|chr19:42617000-42617200
IMR90|chr19:42615600-42616200	IMR90|chr19:42617400-42618000
IMR90|chr19:42615600-42616200	IMR90|chr19:42618800-42619000
IMR90|chr19:42615600-42616200	IMR90|chr19:42619000-42619200
IMR90|chr19:42616200-42616400	IMR90|chr19:42617000-42617200
IMR90|chr19:42616200-42616400	IMR90|chr19:42617400-42618000
IMR90|chr19:42616200-42616400	IMR90|chr19:42618800-42619000
IMR90|chr19:42616200-42616400	IMR90|chr19:42619000-42619200
IMR90|chr19:42617000-42617200	IMR90|chr19:42617400-42618000
IMR90|chr19:42617000-42617200	IMR90|chr19:42618800-42619000
IMR90|chr19:42617000-42617200	IMR90|chr19:42619000-42619200
IMR90|chr19:42617400-42618000	IMR90|chr19:42618800-42619000
IMR90|chr19:42617400-42618000	IMR90|chr19:42619000-42619200
IMR90|chr19:42618800-42619000	IMR90|chr19:42619000-42619200
IMR90|chr19:42749600-42749800	IMR90|chr19:42750200-42750600
IMR90|chr19:45221600-45222600	IMR90|chr19:45222600-45222800
IMR90|chr19:45221600-45222600	IMR90|chr19:45224400-45224600
IMR90|chr19:45222600-45222800	IMR90|chr19:45224400-45224600
IMR90|chr19:45222600-45222800	IMR90|chr19:45226000-45227000
IMR90|chr19:45224400-45224600	IMR90|chr19:45226000-45227000
IMR90|chr19:45224400-45224600	IMR90|chr19:45227000-45227200
IMR90|chr19:45224400-45224600	IMR90|chr19:45227400-45228400
IMR90|chr19:45226000-45227000	IMR90|chr19:45227000-45227200
IMR90|chr19:45226000-45227000	IMR90|chr19:45227400-45228400
IMR90|chr19:45226000-45227000	IMR90|chr19:45228800-45229200
IMR90|chr19:45227000-45227200	IMR90|chr19:45227400-45228400
IMR90|chr19:45227000-45227200	IMR90|chr19:45228800-45229200
IMR90|chr19:45227400-45228400	IMR90|chr19:45228800-45229200
IMR90|chr19:4574600-4575000	IMR90|chr19:4575000-4575200
IMR90|chr19:4574600-4575000	IMR90|chr19:4576000-4576200
IMR90|chr19:4575000-4575200	IMR90|chr19:4576000-4576200
IMR90|chr19:4811600-4811800	IMR90|chr19:4812600-4813600
IMR90|chr19:4811600-4811800	IMR90|chr19:4814600-4815400
IMR90|chr19:4812600-4813600	IMR90|chr19:4814600-4815400
IMR90|chr19:4812600-4813600	IMR90|chr19:4815400-4815800
IMR90|chr19:4812600-4813600	IMR90|chr19:4815800-4816000
IMR90|chr19:4812600-4813600	IMR90|chr19:4816000-4816200
IMR90|chr19:4814600-4815400	IMR90|chr19:4815400-4815800
IMR90|chr19:4814600-4815400	IMR90|chr19:4815800-4816000
IMR90|chr19:4814600-4815400	IMR90|chr19:4816000-4816200
IMR90|chr19:4815400-4815800	IMR90|chr19:4815800-4816000
IMR90|chr19:4815400-4815800	IMR90|chr19:4816000-4816200
IMR90|chr19:4815800-4816000	IMR90|chr19:4816000-4816200
IMR90|chr1:9932600-9932800	IMR90|chr1:9933000-9933200
IMR90|chr1:9932600-9932800	IMR90|chr1:9933200-9933400
IMR90|chr1:9932600-9932800	IMR90|chr1:9935000-9935200
IMR90|chr1:9932600-9932800	IMR90|chr1:9935400-9935600
IMR90|chr1:9932600-9932800	IMR90|chr1:9935600-9935800
IMR90|chr1:9933000-9933200	IMR90|chr1:9933200-9933400
IMR90|chr1:9933000-9933200	IMR90|chr1:9935000-9935200
IMR90|chr1:9933000-9933200	IMR90|chr1:9935400-9935600
IMR90|chr1:9933000-9933200	IMR90|chr1:9935600-9935800
IMR90|chr1:9933200-9933400	IMR90|chr1:9935000-9935200
IMR90|chr1:9933200-9933400	IMR90|chr1:9935400-9935600
IMR90|chr1:9933200-9933400	IMR90|chr1:9935600-9935800
IMR90|chr1:9935000-9935200	IMR90|chr1:9935400-9935600
IMR90|chr1:9935000-9935200	IMR90|chr1:9935600-9935800
IMR90|chr1:9935400-9935600	IMR90|chr1:9935600-9935800
IMR90|chr20:17485000-17485400	IMR90|chr20:17486400-17486600
IMR90|chr20:17485000-17485400	IMR90|chr20:17486800-17487000
IMR90|chr20:17486400-17486600	IMR90|chr20:17486800-17487000
IMR90|chr20:17512400-17512600	IMR90|chr20:17514000-17514400
IMR90|chr20:17514000-17514400	IMR90|chr20:17517600-17518200
IMR90|chr20:17522400-17522600	IMR90|chr20:17522600-17522800
IMR90|chr20:24974000-24974200	IMR90|chr20:24974200-24974400
IMR90|chr20:24974000-24974200	IMR90|chr20:24974400-24974800
IMR90|chr20:24974000-24974200	IMR90|chr20:24975600-24975800
IMR90|chr20:24974000-24974200	IMR90|chr20:24976000-24976200
IMR90|chr20:24974200-24974400	IMR90|chr20:24974400-24974800
IMR90|chr20:24974200-24974400	IMR90|chr20:24975600-24975800
IMR90|chr20:24974200-24974400	IMR90|chr20:24976000-24976200
IMR90|chr20:24974400-24974800	IMR90|chr20:24975600-24975800
IMR90|chr20:24974400-24974800	IMR90|chr20:24976000-24976200
IMR90|chr20:24975600-24975800	IMR90|chr20:24976000-24976200
IMR90|chr20:24981000-24981200	IMR90|chr20:24981600-24981800
IMR90|chr20:30156800-30157000	IMR90|chr20:30157600-30158400
IMR90|chr20:30250000-30250200	IMR90|chr20:30250200-30250400
IMR90|chr20:329400-329600	IMR90|chr20:329600-329800
IMR90|chr20:33167200-33167400	IMR90|chr20:33169600-33169800
IMR90|chr20:33167200-33167400	IMR90|chr20:33170400-33171200
IMR90|chr20:33169600-33169800	IMR90|chr20:33170400-33171200
IMR90|chr20:33459200-33459400	IMR90|chr20:33461400-33461600
IMR90|chr20:33461400-33461600	IMR90|chr20:33463400-33463600
IMR90|chr20:335200-335400	IMR90|chr20:335400-335600
IMR90|chr20:33540600-33541200	IMR90|chr20:33544200-33544400
IMR90|chr20:341600-341800	IMR90|chr20:341800-342000
IMR90|chr20:34471200-34471800	IMR90|chr20:34472200-34472800
IMR90|chr20:34478400-34478600	IMR90|chr20:34479200-34480000
IMR90|chr20:3657600-3657800	IMR90|chr20:3660600-3661000
IMR90|chr20:48593400-48593600	IMR90|chr20:48596000-48596200
IMR90|chr20:48692000-48692600	IMR90|chr20:48693200-48693400
IMR90|chr20:48779400-48779800	IMR90|chr20:48780200-48780800
IMR90|chr20:48779400-48779800	IMR90|chr20:48781000-48781600
IMR90|chr20:48779400-48779800	IMR90|chr20:48781800-48782000
IMR90|chr20:48779400-48779800	IMR90|chr20:48783200-48783400
IMR90|chr20:48780200-48780800	IMR90|chr20:48781000-48781600
IMR90|chr20:48780200-48780800	IMR90|chr20:48781800-48782000
IMR90|chr20:48780200-48780800	IMR90|chr20:48783200-48783400
IMR90|chr20:48780200-48780800	IMR90|chr20:48783600-48783800
IMR90|chr20:48781000-48781600	IMR90|chr20:48781800-48782000
IMR90|chr20:48781000-48781600	IMR90|chr20:48783200-48783400
IMR90|chr20:48781000-48781600	IMR90|chr20:48783600-48783800
IMR90|chr20:48781800-48782000	IMR90|chr20:48783200-48783400
IMR90|chr20:48781800-48782000	IMR90|chr20:48783600-48783800
IMR90|chr20:48783200-48783400	IMR90|chr20:48783600-48783800
IMR90|chr20:5161800-5162400	IMR90|chr20:5162400-5163000
IMR90|chr20:60642400-60642600	IMR90|chr20:60642600-60643000
IMR90|chr20:60642400-60642600	IMR90|chr20:60644800-60645400
IMR90|chr20:60642600-60643000	IMR90|chr20:60644800-60645400
IMR90|chr20:62167600-62167800	IMR90|chr20:62167800-62168000
IMR90|chr20:62167600-62167800	IMR90|chr20:62168000-62168200
IMR90|chr20:62167600-62167800	IMR90|chr20:62169800-62170000
IMR90|chr20:62167800-62168000	IMR90|chr20:62168000-62168200
IMR90|chr20:62167800-62168000	IMR90|chr20:62169800-62170000
IMR90|chr20:62167800-62168000	IMR90|chr20:62171400-62171800
IMR90|chr20:62168000-62168200	IMR90|chr20:62169800-62170000
IMR90|chr20:62168000-62168200	IMR90|chr20:62171400-62171800
IMR90|chr20:62169800-62170000	IMR90|chr20:62171400-62171800
IMR90|chr20:62169800-62170000	IMR90|chr20:62171800-62172200
IMR90|chr20:62171400-62171800	IMR90|chr20:62171800-62172200
IMR90|chr2:11969200-11969600	IMR90|chr2:11971000-11971400
IMR90|chr2:11969200-11969600	IMR90|chr2:11971600-11972800
IMR90|chr2:11971000-11971400	IMR90|chr2:11971600-11972800
IMR90|chr2:11971000-11971400	IMR90|chr2:11973800-11974200
IMR90|chr2:11971600-11972800	IMR90|chr2:11973800-11974200
IMR90|chr2:12457800-12458000	IMR90|chr2:12458000-12458200
IMR90|chr2:12457800-12458000	IMR90|chr2:12458200-12458400
IMR90|chr2:12457800-12458000	IMR90|chr2:12458400-12459000
IMR90|chr2:12457800-12458000	IMR90|chr2:12459000-12459400
IMR90|chr2:12457800-12458000	IMR90|chr2:12459600-12461000
IMR90|chr2:12457800-12458000	IMR90|chr2:12461000-12461600
IMR90|chr2:12458000-12458200	IMR90|chr2:12458200-12458400
IMR90|chr2:12458000-12458200	IMR90|chr2:12458400-12459000
IMR90|chr2:12458000-12458200	IMR90|chr2:12459000-12459400
IMR90|chr2:12458000-12458200	IMR90|chr2:12459600-12461000
IMR90|chr2:12458000-12458200	IMR90|chr2:12461000-12461600
IMR90|chr2:12458200-12458400	IMR90|chr2:12458400-12459000
IMR90|chr2:12458200-12458400	IMR90|chr2:12459000-12459400
IMR90|chr2:12458200-12458400	IMR90|chr2:12459600-12461000
IMR90|chr2:12458200-12458400	IMR90|chr2:12461000-12461600
IMR90|chr2:12458400-12459000	IMR90|chr2:12459000-12459400
IMR90|chr2:12458400-12459000	IMR90|chr2:12459600-12461000
IMR90|chr2:12458400-12459000	IMR90|chr2:12461000-12461600
IMR90|chr2:12458400-12459000	IMR90|chr2:12462200-12462600
IMR90|chr2:12459000-12459400	IMR90|chr2:12459600-12461000
IMR90|chr2:12459000-12459400	IMR90|chr2:12461000-12461600
IMR90|chr2:12459000-12459400	IMR90|chr2:12462200-12462600
IMR90|chr2:12459600-12461000	IMR90|chr2:12461000-12461600
IMR90|chr2:12459600-12461000	IMR90|chr2:12462200-12462600
IMR90|chr2:12461000-12461600	IMR90|chr2:12462200-12462600
IMR90|chr2:131094400-131094800	IMR90|chr2:131095600-131095800
IMR90|chr2:131094400-131094800	IMR90|chr2:131095800-131096200
IMR90|chr2:131095600-131095800	IMR90|chr2:131095800-131096200
IMR90|chr2:134643200-134643800	IMR90|chr2:134643800-134644200
IMR90|chr2:134643200-134643800	IMR90|chr2:134644200-134644800
IMR90|chr2:134643200-134643800	IMR90|chr2:134645000-134645200
IMR90|chr2:134643200-134643800	IMR90|chr2:134645400-134645600
IMR90|chr2:134643800-134644200	IMR90|chr2:134644200-134644800
IMR90|chr2:134643800-134644200	IMR90|chr2:134645000-134645200
IMR90|chr2:134643800-134644200	IMR90|chr2:134645400-134645600
IMR90|chr2:134644200-134644800	IMR90|chr2:134645000-134645200
IMR90|chr2:134644200-134644800	IMR90|chr2:134645400-134645600
IMR90|chr2:134645000-134645200	IMR90|chr2:134645400-134645600
IMR90|chr2:135156600-135157200	IMR90|chr2:135158200-135158400
IMR90|chr2:135158200-135158400	IMR90|chr2:135160600-135160800
IMR90|chr2:135160600-135160800	IMR90|chr2:135164000-135164400
IMR90|chr2:135164000-135164400	IMR90|chr2:135164800-135165200
IMR90|chr2:135164000-135164400	IMR90|chr2:135166000-135166200
IMR90|chr2:135164000-135164400	IMR90|chr2:135166200-135166400
IMR90|chr2:135164000-135164400	IMR90|chr2:135167000-135167200
IMR90|chr2:135164800-135165200	IMR90|chr2:135166000-135166200
IMR90|chr2:135164800-135165200	IMR90|chr2:135166200-135166400
IMR90|chr2:135164800-135165200	IMR90|chr2:135167000-135167200
IMR90|chr2:135164800-135165200	IMR90|chr2:135168200-135168400
IMR90|chr2:135164800-135165200	IMR90|chr2:135168400-135169000
IMR90|chr2:135166000-135166200	IMR90|chr2:135166200-135166400
IMR90|chr2:135166000-135166200	IMR90|chr2:135167000-135167200
IMR90|chr2:135166000-135166200	IMR90|chr2:135168200-135168400
IMR90|chr2:135166000-135166200	IMR90|chr2:135168400-135169000
IMR90|chr2:135166000-135166200	IMR90|chr2:135169200-135169600
IMR90|chr2:135166200-135166400	IMR90|chr2:135167000-135167200
IMR90|chr2:135166200-135166400	IMR90|chr2:135168200-135168400
IMR90|chr2:135166200-135166400	IMR90|chr2:135168400-135169000
IMR90|chr2:135166200-135166400	IMR90|chr2:135169200-135169600
IMR90|chr2:135167000-135167200	IMR90|chr2:135168200-135168400
IMR90|chr2:135167000-135167200	IMR90|chr2:135168400-135169000
IMR90|chr2:135167000-135167200	IMR90|chr2:135169200-135169600
IMR90|chr2:135168200-135168400	IMR90|chr2:135168400-135169000
IMR90|chr2:135168200-135168400	IMR90|chr2:135169200-135169600
IMR90|chr2:135168400-135169000	IMR90|chr2:135169200-135169600
IMR90|chr21:45557600-45558000	IMR90|chr21:45560400-45560800
IMR90|chr2:159610000-159610200	IMR90|chr2:159610200-159610800
IMR90|chr2:18697000-18697400	IMR90|chr2:18697600-18698800
IMR90|chr2:18697000-18697400	IMR90|chr2:18699400-18700200
IMR90|chr2:18697000-18697400	IMR90|chr2:18700600-18701600
IMR90|chr2:18697600-18698800	IMR90|chr2:18699400-18700200
IMR90|chr2:18697600-18698800	IMR90|chr2:18700600-18701600
IMR90|chr2:18697600-18698800	IMR90|chr2:18701600-18701800
IMR90|chr2:18697600-18698800	IMR90|chr2:18701800-18702000
IMR90|chr2:18699400-18700200	IMR90|chr2:18700600-18701600
IMR90|chr2:18699400-18700200	IMR90|chr2:18701600-18701800
IMR90|chr2:18699400-18700200	IMR90|chr2:18701800-18702000
IMR90|chr2:18699400-18700200	IMR90|chr2:18702200-18702400
IMR90|chr2:18700600-18701600	IMR90|chr2:18701600-18701800
IMR90|chr2:18700600-18701600	IMR90|chr2:18701800-18702000
IMR90|chr2:18700600-18701600	IMR90|chr2:18702200-18702400
IMR90|chr2:18701600-18701800	IMR90|chr2:18701800-18702000
IMR90|chr2:18701600-18701800	IMR90|chr2:18702200-18702400
IMR90|chr2:18701800-18702000	IMR90|chr2:18702200-18702400
IMR90|chr2:19320400-19320800	IMR90|chr2:19320800-19321800
IMR90|chr2:19320400-19320800	IMR90|chr2:19323200-19323600
IMR90|chr2:19320400-19320800	IMR90|chr2:19323600-19324000
IMR90|chr2:19320400-19320800	IMR90|chr2:19324200-19324400
IMR90|chr2:19320800-19321800	IMR90|chr2:19323200-19323600
IMR90|chr2:19320800-19321800	IMR90|chr2:19323600-19324000
IMR90|chr2:19320800-19321800	IMR90|chr2:19324200-19324400
IMR90|chr2:19323200-19323600	IMR90|chr2:19323600-19324000
IMR90|chr2:19323200-19323600	IMR90|chr2:19324200-19324400
IMR90|chr2:19323600-19324000	IMR90|chr2:19324200-19324400
IMR90|chr2:19330200-19330400	IMR90|chr2:19330400-19330600
IMR90|chr2:20290000-20290400	IMR90|chr2:20292000-20292200
IMR90|chr2:20290000-20290400	IMR90|chr2:20292800-20294400
IMR90|chr2:20292000-20292200	IMR90|chr2:20292800-20294400
IMR90|chr2:20292000-20292200	IMR90|chr2:20294600-20295000
IMR90|chr2:20292000-20292200	IMR90|chr2:20295000-20295200
IMR90|chr2:20292800-20294400	IMR90|chr2:20294600-20295000
IMR90|chr2:20292800-20294400	IMR90|chr2:20295000-20295200
IMR90|chr2:20294600-20295000	IMR90|chr2:20295000-20295200
IMR90|chr2:20294600-20295000	IMR90|chr2:20297600-20298000
IMR90|chr2:20295000-20295200	IMR90|chr2:20297600-20298000
IMR90|chr2:220402000-220402400	IMR90|chr2:220402800-220403000
IMR90|chr2:220553200-220553400	IMR90|chr2:220553400-220554400
IMR90|chr2:222308400-222308600	IMR90|chr2:222308600-222308800
IMR90|chr2:222308400-222308600	IMR90|chr2:222309000-222309200
IMR90|chr2:222308600-222308800	IMR90|chr2:222309000-222309200
IMR90|chr2:223572200-223572400	IMR90|chr2:223572600-223572800
IMR90|chr2:223572200-223572400	IMR90|chr2:223573600-223574600
IMR90|chr2:223572600-223572800	IMR90|chr2:223573600-223574600
IMR90|chr22:30390200-30390400	IMR90|chr22:30390800-30391400
IMR90|chr22:31794200-31794600	IMR90|chr22:31794600-31794800
IMR90|chr22:32146600-32146800	IMR90|chr22:32146800-32147000
IMR90|chr22:32146600-32146800	IMR90|chr22:32148800-32149000
IMR90|chr22:32146800-32147000	IMR90|chr22:32148800-32149000
IMR90|chr2:232468600-232468800	IMR90|chr2:232470200-232470400
IMR90|chr2:232476200-232476600	IMR90|chr2:232477400-232477600
IMR90|chr2:232476200-232476600	IMR90|chr2:232477600-232478000
IMR90|chr2:232477400-232477600	IMR90|chr2:232477600-232478000
IMR90|chr2:232477400-232477600	IMR90|chr2:232480200-232480400
IMR90|chr2:232477600-232478000	IMR90|chr2:232480200-232480400
IMR90|chr22:40741200-40741400	IMR90|chr22:40741400-40741600
IMR90|chr2:241172800-241173000	IMR90|chr2:241173200-241173600
IMR90|chr2:241173200-241173600	IMR90|chr2:241177000-241177400
IMR90|chr2:241177000-241177400	IMR90|chr2:241177400-241177600
IMR90|chr22:42833400-42833600	IMR90|chr22:42835600-42835800
IMR90|chr22:42833400-42833600	IMR90|chr22:42836200-42836400
IMR90|chr22:42835600-42835800	IMR90|chr22:42836200-42836400
IMR90|chr22:42836200-42836400	IMR90|chr22:42839600-42839800
IMR90|chr22:42839600-42839800	IMR90|chr22:42841000-42841200
IMR90|chr22:46512200-46512400	IMR90|chr22:46512600-46513000
IMR90|chr22:46512200-46512400	IMR90|chr22:46515600-46516400
IMR90|chr22:46512600-46513000	IMR90|chr22:46515600-46516400
IMR90|chr22:46515600-46516400	IMR90|chr22:46518200-46518400
IMR90|chr22:46515600-46516400	IMR90|chr22:46518400-46518600
IMR90|chr22:46515600-46516400	IMR90|chr22:46518800-46519200
IMR90|chr22:46518200-46518400	IMR90|chr22:46518400-46518600
IMR90|chr22:46518200-46518400	IMR90|chr22:46518800-46519200
IMR90|chr22:46518400-46518600	IMR90|chr22:46518800-46519200
IMR90|chr2:42158400-42159000	IMR90|chr2:42160000-42160200
IMR90|chr2:42158400-42159000	IMR90|chr2:42160200-42160600
IMR90|chr2:42158400-42159000	IMR90|chr2:42160600-42161200
IMR90|chr2:42158400-42159000	IMR90|chr2:42161200-42161400
IMR90|chr2:42158400-42159000	IMR90|chr2:42161800-42162200
IMR90|chr2:42160000-42160200	IMR90|chr2:42160200-42160600
IMR90|chr2:42160000-42160200	IMR90|chr2:42160600-42161200
IMR90|chr2:42160000-42160200	IMR90|chr2:42161200-42161400
IMR90|chr2:42160000-42160200	IMR90|chr2:42161800-42162200
