GM12878|chr10:101469347-101470000	GM12878|chr10:101470000-101470121
GM12878|chr19:9902699-9902964	GM12878|chr19:9903087-9903280
GM12878|chr19:9902699-9902964	GM12878|chr19:9903387-9903479
GM12878|chr19:9902699-9902964	GM12878|chr19:9903725-9904000
GM12878|chr19:9903087-9903280	GM12878|chr19:9903387-9903479
GM12878|chr19:9903087-9903280	GM12878|chr19:9903725-9904000
GM12878|chr19:9903387-9903479	GM12878|chr19:9903725-9904000
GM12878|chr20:11199621-11200000	GM12878|chr20:11200000-11200013
GM12878|chr20:11247768-11247930	GM12878|chr20:11248253-11248400
GM12878|chr20:11247768-11247930	GM12878|chr20:11248400-11248440
GM12878|chr20:11247768-11247930	GM12878|chr20:11248561-11248769
GM12878|chr20:11248253-11248400	GM12878|chr20:11248400-11248440
GM12878|chr20:11248253-11248400	GM12878|chr20:11248561-11248769
GM12878|chr20:11248400-11248440	GM12878|chr20:11248561-11248769
GM12878|chr20:30249149-30249200	GM12878|chr20:30249200-30249388
GM12878|chr20:35898394-35899967	GM12878|chr20:35901352-35901953
GM12878|chr20:36013000-36013131	GM12878|chr20:36013405-36013540
GM12878|chr20:37274151-37274280	GM12878|chr20:37274524-37274787
GM12878|chr20:37274151-37274280	GM12878|chr20:37275115-37275400
GM12878|chr20:37274524-37274787	GM12878|chr20:37275115-37275400
GM12878|chr20:37499400-37500213	GM12878|chr20:37500405-37500600
GM12878|chr20:37502400-37504000	GM12878|chr20:37505200-37505483
GM12878|chr20:42938400-42938882	GM12878|chr20:42940119-42940269
GM12878|chr20:43238400-43238669	GM12878|chr20:43238964-43239200
GM12878|chr20:43238400-43238669	GM12878|chr20:43239200-43239560
GM12878|chr20:43238964-43239200	GM12878|chr20:43239200-43239560
GM12878|chr20:44642400-44642405	GM12878|chr20:44643123-44643355
GM12878|chr20:45178132-45178419	GM12878|chr20:45178935-45179400
GM12878|chr20:45178132-45178419	GM12878|chr20:45179400-45179780
GM12878|chr20:45178132-45178419	GM12878|chr20:45179953-45181200
GM12878|chr20:45178935-45179400	GM12878|chr20:45179400-45179780
GM12878|chr20:45178935-45179400	GM12878|chr20:45179953-45181200
GM12878|chr20:45179400-45179780	GM12878|chr20:45179953-45181200
GM12878|chr20:45179953-45181200	GM12878|chr20:45182665-45182912
GM12878|chr20:45182665-45182912	GM12878|chr20:45183354-45184632
GM12878|chr20:45190800-45191022	GM12878|chr20:45191478-45191612
GM12878|chr20:56048127-56050404	GM12878|chr20:56050576-56052000
GM12878|chr20:56050576-56052000	GM12878|chr20:56052000-56052831
GM12878|chr20:56054929-56055000	GM12878|chr20:56055000-56055081
GM12878|chr20:56054929-56055000	GM12878|chr20:56055309-56055600
GM12878|chr20:56055000-56055081	GM12878|chr20:56055309-56055600
GM12878|chr20:56881265-56881400	GM12878|chr20:56881400-56882000
GM12878|chr20:57224600-57224647	GM12878|chr20:57224774-57224929
GM12878|chr20:61603492-61603610	GM12878|chr20:61604165-61604400
GM12878|chr20:61610000-61610200	GM12878|chr20:61610200-61610301
GM12878|chr20:61610200-61610301	GM12878|chr20:61612460-61612721
GM12878|chr20:62485004-62486200	GM12878|chr20:62486200-62486387
GM12878|chr20:62581288-62581400	GM12878|chr20:62583000-62583137
GM12878|chr20:62581288-62581400	GM12878|chr20:62583263-62583400
GM12878|chr20:62583000-62583137	GM12878|chr20:62583263-62583400
GM12878|chr2:10258126-10258200	GM12878|chr2:10258200-10258367
GM12878|chr2:10258126-10258200	GM12878|chr2:10259155-10259357
GM12878|chr2:10258200-10258367	GM12878|chr2:10259155-10259357
GM12878|chr2:106799461-106800200	GM12878|chr2:106800200-106800473
GM12878|chr2:106799461-106800200	GM12878|chr2:106800861-106801241
GM12878|chr2:106800200-106800473	GM12878|chr2:106800861-106801241
GM12878|chr2:106804800-106805000	GM12878|chr2:106805000-106805150
GM12878|chr2:111505600-111505980	GM12878|chr2:111506484-111506794
GM12878|chr21:19147655-19147800	GM12878|chr21:19147800-19148400
GM12878|chr21:19147655-19147800	GM12878|chr21:19148475-19148651
GM12878|chr21:19147655-19147800	GM12878|chr21:19149323-19149935
GM12878|chr21:19147800-19148400	GM12878|chr21:19148475-19148651
GM12878|chr21:19147800-19148400	GM12878|chr21:19149323-19149935
GM12878|chr21:19148475-19148651	GM12878|chr21:19149323-19149935
GM12878|chr21:19160801-19161287	GM12878|chr21:19161395-19161400
GM12878|chr21:19160801-19161287	GM12878|chr21:19162600-19163014
GM12878|chr21:19161395-19161400	GM12878|chr21:19162600-19163014
GM12878|chr2:11968856-11969200	GM12878|chr2:11969200-11969404
GM12878|chr2:11968856-11969200	GM12878|chr2:11970800-11971047
GM12878|chr2:11968856-11969200	GM12878|chr2:11971259-11971379
GM12878|chr2:11969200-11969404	GM12878|chr2:11970800-11971047
GM12878|chr2:11969200-11969404	GM12878|chr2:11971259-11971379
GM12878|chr2:11970800-11971047	GM12878|chr2:11971259-11971379
GM12878|chr21:26548634-26549200	GM12878|chr21:26549200-26549679
GM12878|chr21:26558601-26558806	GM12878|chr21:26560427-26560636
GM12878|chr21:26558601-26558806	GM12878|chr21:26560821-26561200
GM12878|chr21:26560427-26560636	GM12878|chr21:26560821-26561200
GM12878|chr21:26560427-26560636	GM12878|chr21:26561306-26561446
GM12878|chr21:26560821-26561200	GM12878|chr21:26561306-26561446
GM12878|chr21:26798000-26799544	GM12878|chr21:26799765-26802002
GM12878|chr21:26873378-26874739	GM12878|chr21:26874974-26875434
GM12878|chr21:26873378-26874739	GM12878|chr21:26875606-26875988
GM12878|chr21:26873378-26874739	GM12878|chr21:26876222-26876314
GM12878|chr21:26874974-26875434	GM12878|chr21:26875606-26875988
GM12878|chr21:26874974-26875434	GM12878|chr21:26876222-26876314
GM12878|chr21:26874974-26875434	GM12878|chr21:26876762-26876873
GM12878|chr21:26874974-26875434	GM12878|chr21:26877111-26877226
GM12878|chr21:26875606-26875988	GM12878|chr21:26876222-26876314
GM12878|chr21:26875606-26875988	GM12878|chr21:26876762-26876873
GM12878|chr21:26875606-26875988	GM12878|chr21:26877111-26877226
GM12878|chr21:26875606-26875988	GM12878|chr21:26877574-26878928
GM12878|chr21:26876222-26876314	GM12878|chr21:26876762-26876873
GM12878|chr21:26876222-26876314	GM12878|chr21:26877111-26877226
GM12878|chr21:26876222-26876314	GM12878|chr21:26877574-26878928
GM12878|chr21:26876762-26876873	GM12878|chr21:26877111-26877226
GM12878|chr21:26876762-26876873	GM12878|chr21:26877574-26878928
GM12878|chr21:26877111-26877226	GM12878|chr21:26877574-26878928
GM12878|chr21:26877111-26877226	GM12878|chr21:26879245-26879622
GM12878|chr21:26877574-26878928	GM12878|chr21:26879245-26879622
GM12878|chr21:26877574-26878928	GM12878|chr21:26879714-26879974
GM12878|chr21:26877574-26878928	GM12878|chr21:26880152-26881800
GM12878|chr21:26879245-26879622	GM12878|chr21:26879714-26879974
GM12878|chr21:26879245-26879622	GM12878|chr21:26880152-26881800
GM12878|chr21:26879714-26879974	GM12878|chr21:26880152-26881800
GM12878|chr2:131094400-131094658	GM12878|chr2:131095036-131095200
GM12878|chr2:132430744-132431548	GM12878|chr2:132431872-132431972
GM12878|chr2:134963166-134963600	GM12878|chr2:134963600-134964200
GM12878|chr2:134966392-134966400	GM12878|chr2:134966400-134966600
GM12878|chr21:40757600-40757797	GM12878|chr21:40758070-40758200
GM12878|chr21:44828893-44828985	GM12878|chr21:44829115-44829200
GM12878|chr21:44828893-44828985	GM12878|chr21:44829200-44830743
GM12878|chr21:44828893-44828985	GM12878|chr21:44830835-44831021
GM12878|chr21:44829115-44829200	GM12878|chr21:44829200-44830743
GM12878|chr21:44829115-44829200	GM12878|chr21:44830835-44831021
GM12878|chr21:44829200-44830743	GM12878|chr21:44830835-44831021
GM12878|chr21:44829200-44830743	GM12878|chr21:44831565-44831695
GM12878|chr21:44829200-44830743	GM12878|chr21:44832003-44832095
GM12878|chr21:44830835-44831021	GM12878|chr21:44831565-44831695
GM12878|chr21:44830835-44831021	GM12878|chr21:44832003-44832095
GM12878|chr21:44831565-44831695	GM12878|chr21:44832003-44832095
GM12878|chr21:45566800-45567077	GM12878|chr21:45567339-45567629
GM12878|chr21:45566800-45567077	GM12878|chr21:45567763-45567855
GM12878|chr21:45567339-45567629	GM12878|chr21:45567763-45567855
GM12878|chr21:45717289-45717556	GM12878|chr21:45717867-45718800
GM12878|chr2:157252253-157253000	GM12878|chr2:157253000-157253251
GM12878|chr2:157255540-157255800	GM12878|chr2:157255800-157256000
GM12878|chr2:157255540-157255800	GM12878|chr2:157257800-157258200
GM12878|chr2:157255800-157256000	GM12878|chr2:157257800-157258200
GM12878|chr2:178029125-178029320	GM12878|chr2:178031600-178031736
GM12878|chr2:178031600-178031736	GM12878|chr2:178033737-178033916
GM12878|chr2:178033737-178033916	GM12878|chr2:178034135-178035568
GM12878|chr2:181969560-181969600	GM12878|chr2:181969600-181969882
GM12878|chr2:181969560-181969600	GM12878|chr2:181970165-181970402
GM12878|chr2:181969560-181969600	GM12878|chr2:181970928-181971349
GM12878|chr2:181969600-181969882	GM12878|chr2:181970165-181970402
GM12878|chr2:181969600-181969882	GM12878|chr2:181970928-181971349
GM12878|chr2:181969600-181969882	GM12878|chr2:181971472-181972491
GM12878|chr2:181970165-181970402	GM12878|chr2:181970928-181971349
GM12878|chr2:181970165-181970402	GM12878|chr2:181971472-181972491
GM12878|chr2:181970928-181971349	GM12878|chr2:181971472-181972491
GM12878|chr2:181970928-181971349	GM12878|chr2:181973010-181973200
GM12878|chr2:181970928-181971349	GM12878|chr2:181973200-181973283
GM12878|chr2:181971472-181972491	GM12878|chr2:181973010-181973200
GM12878|chr2:181971472-181972491	GM12878|chr2:181973200-181973283
GM12878|chr2:181973010-181973200	GM12878|chr2:181973200-181973283
GM12878|chr2:182172400-182172827	GM12878|chr2:182173034-182174887
GM12878|chr2:182173034-182174887	GM12878|chr2:182175647-182175993
GM12878|chr2:182175647-182175993	GM12878|chr2:182176100-182179628
GM12878|chr2:197994307-197995400	GM12878|chr2:197996800-197997106
GM12878|chr2:198056017-198056200	GM12878|chr2:198056200-198056224
GM12878|chr2:198056017-198056200	GM12878|chr2:198056497-198057400
GM12878|chr2:198056017-198056200	GM12878|chr2:198057400-198057422
GM12878|chr2:198056200-198056224	GM12878|chr2:198056497-198057400
GM12878|chr2:198056200-198056224	GM12878|chr2:198057400-198057422
GM12878|chr2:198056497-198057400	GM12878|chr2:198057400-198057422
GM12878|chr2:198060527-198060657	GM12878|chr2:198061201-198061894
GM12878|chr2:198060527-198060657	GM12878|chr2:198062198-198062294
GM12878|chr2:198061201-198061894	GM12878|chr2:198062198-198062294
GM12878|chr2:201577620-201577712	GM12878|chr2:201578600-201578800
GM12878|chr2:202087839-202088096	GM12878|chr2:202088416-202088600
GM12878|chr2:202087839-202088096	GM12878|chr2:202088600-202088755
GM12878|chr2:202088416-202088600	GM12878|chr2:202088600-202088755
GM12878|chr2:213888000-213888940	GM12878|chr2:213889192-213889319
GM12878|chr22:17695760-17695800	GM12878|chr22:17696552-17697400
GM12878|chr22:17696552-17697400	GM12878|chr22:17698600-17699000
GM12878|chr22:17696552-17697400	GM12878|chr22:17699200-17699600
GM12878|chr22:17698600-17699000	GM12878|chr22:17699200-17699600
GM12878|chr22:17699200-17699600	GM12878|chr22:17701200-17702000
GM12878|chr22:17701200-17702000	GM12878|chr22:17702000-17702230
GM12878|chr22:17701200-17702000	GM12878|chr22:17702323-17702400
GM12878|chr22:17701200-17702000	GM12878|chr22:17702400-17702800
GM12878|chr22:17701200-17702000	GM12878|chr22:17702800-17702885
GM12878|chr22:17702000-17702230	GM12878|chr22:17702323-17702400
GM12878|chr22:17702000-17702230	GM12878|chr22:17702400-17702800
GM12878|chr22:17702000-17702230	GM12878|chr22:17702800-17702885
GM12878|chr22:17702323-17702400	GM12878|chr22:17702400-17702800
GM12878|chr22:17702323-17702400	GM12878|chr22:17702800-17702885
GM12878|chr22:17702400-17702800	GM12878|chr22:17702800-17702885
GM12878|chr2:219157479-219157600	GM12878|chr2:219157800-219157967
GM12878|chr2:223183405-223183869	GM12878|chr2:223184202-223184601
GM12878|chr2:223183405-223183869	GM12878|chr2:223184972-223185400
GM12878|chr2:223184202-223184601	GM12878|chr2:223184972-223185400
GM12878|chr2:223184972-223185400	GM12878|chr2:223186933-223187220
GM12878|chr22:23275392-23277883	GM12878|chr22:23278124-23278857
GM12878|chr22:23278124-23278857	GM12878|chr22:23279142-23279740
GM12878|chr22:23278124-23278857	GM12878|chr22:23280146-23280450
GM12878|chr22:23278124-23278857	GM12878|chr22:23280542-23280964
GM12878|chr22:23279142-23279740	GM12878|chr22:23280146-23280450
GM12878|chr22:23279142-23279740	GM12878|chr22:23280542-23280964
GM12878|chr22:23280146-23280450	GM12878|chr22:23280542-23280964
GM12878|chr22:23280146-23280450	GM12878|chr22:23281150-23283530
GM12878|chr22:23280542-23280964	GM12878|chr22:23281150-23283530
GM12878|chr22:23281150-23283530	GM12878|chr22:23283622-23284993
GM12878|chr22:23283622-23284993	GM12878|chr22:23285203-23285984
GM12878|chr22:23283622-23284993	GM12878|chr22:23286110-23286202
GM12878|chr22:23283622-23284993	GM12878|chr22:23286417-23286640
GM12878|chr22:23285203-23285984	GM12878|chr22:23286110-23286202
GM12878|chr22:23285203-23285984	GM12878|chr22:23286417-23286640
GM12878|chr22:23285203-23285984	GM12878|chr22:23286825-23287866
GM12878|chr22:23286110-23286202	GM12878|chr22:23286417-23286640
GM12878|chr22:23286110-23286202	GM12878|chr22:23286825-23287866
GM12878|chr22:23286110-23286202	GM12878|chr22:23287990-23288284
GM12878|chr22:23286417-23286640	GM12878|chr22:23286825-23287866
GM12878|chr22:23286417-23286640	GM12878|chr22:23287990-23288284
GM12878|chr22:23286825-23287866	GM12878|chr22:23287990-23288284
GM12878|chr2:223287252-223287400	GM12878|chr2:223287400-223288000
GM12878|chr2:223297000-223297400	GM12878|chr2:223298600-223299400
GM12878|chr2:223297000-223297400	GM12878|chr2:223299400-223299480
GM12878|chr2:223298600-223299400	GM12878|chr2:223299400-223299480
GM12878|chr22:24186176-24189381	GM12878|chr22:24189544-24190036
GM12878|chr22:24189544-24190036	GM12878|chr22:24190141-24190241
GM12878|chr22:24189544-24190036	GM12878|chr22:24190346-24190497
GM12878|chr22:24189544-24190036	GM12878|chr22:24190635-24190739
GM12878|chr22:24189544-24190036	GM12878|chr22:24191415-24191715
GM12878|chr22:24189544-24190036	GM12878|chr22:24192053-24192233
GM12878|chr22:24190141-24190241	GM12878|chr22:24190346-24190497
GM12878|chr22:24190141-24190241	GM12878|chr22:24190635-24190739
GM12878|chr22:24190141-24190241	GM12878|chr22:24191415-24191715
GM12878|chr22:24190141-24190241	GM12878|chr22:24192053-24192233
GM12878|chr22:24190141-24190241	GM12878|chr22:24192326-24192400
GM12878|chr22:24190346-24190497	GM12878|chr22:24190635-24190739
GM12878|chr22:24190346-24190497	GM12878|chr22:24191415-24191715
GM12878|chr22:24190346-24190497	GM12878|chr22:24192053-24192233
GM12878|chr22:24190346-24190497	GM12878|chr22:24192326-24192400
GM12878|chr22:24190346-24190497	GM12878|chr22:24192400-24192858
GM12878|chr22:24190635-24190739	GM12878|chr22:24191415-24191715
GM12878|chr22:24190635-24190739	GM12878|chr22:24192053-24192233
GM12878|chr22:24190635-24190739	GM12878|chr22:24192326-24192400
GM12878|chr22:24190635-24190739	GM12878|chr22:24192400-24192858
GM12878|chr22:24191415-24191715	GM12878|chr22:24192053-24192233
GM12878|chr22:24191415-24191715	GM12878|chr22:24192326-24192400
GM12878|chr22:24191415-24191715	GM12878|chr22:24192400-24192858
GM12878|chr22:24192053-24192233	GM12878|chr22:24192326-24192400
GM12878|chr22:24192053-24192233	GM12878|chr22:24192400-24192858
GM12878|chr22:24192326-24192400	GM12878|chr22:24192400-24192858
GM12878|chr2:224813769-224814912	GM12878|chr2:224815053-224816049
GM12878|chr2:224813769-224814912	GM12878|chr2:224816298-224817770
GM12878|chr2:224815053-224816049	GM12878|chr2:224816298-224817770
GM12878|chr2:224816298-224817770	GM12878|chr2:224817870-224817962
GM12878|chr2:224816298-224817770	GM12878|chr2:224818312-224818439
GM12878|chr2:224817870-224817962	GM12878|chr2:224818312-224818439
GM12878|chr22:29561989-29562400	GM12878|chr22:29562400-29564141
GM12878|chr22:29562400-29564141	GM12878|chr22:29564816-29564956
GM12878|chr22:30782600-30782797	GM12878|chr22:30783660-30783800
GM12878|chr22:30787575-30787907	GM12878|chr22:30788371-30788400
GM12878|chr22:30787575-30787907	GM12878|chr22:30788400-30789595
GM12878|chr22:30788371-30788400	GM12878|chr22:30788400-30789595
GM12878|chr22:31316200-31316343	GM12878|chr22:31316636-31316800
GM12878|chr2:232092367-232094294	GM12878|chr2:232094587-232094679
GM12878|chr22:32343000-32343179	GM12878|chr22:32343603-32343800
GM12878|chr2:232476453-232476589	GM12878|chr2:232476600-232477000
GM12878|chr2:232538200-232538601	GM12878|chr2:232538703-232538808
GM12878|chr2:232538200-232538601	GM12878|chr2:232538962-232539632
GM12878|chr2:232538200-232538601	GM12878|chr2:232539777-232540414
GM12878|chr2:232538200-232538601	GM12878|chr2:232540548-232540980
GM12878|chr2:232538703-232538808	GM12878|chr2:232538962-232539632
GM12878|chr2:232538703-232538808	GM12878|chr2:232539777-232540414
GM12878|chr2:232538703-232538808	GM12878|chr2:232540548-232540980
GM12878|chr2:232538703-232538808	GM12878|chr2:232541072-232541270
GM12878|chr2:232538962-232539632	GM12878|chr2:232539777-232540414
GM12878|chr2:232538962-232539632	GM12878|chr2:232540548-232540980
GM12878|chr2:232538962-232539632	GM12878|chr2:232541072-232541270
GM12878|chr2:232539777-232540414	GM12878|chr2:232540548-232540980
GM12878|chr2:232539777-232540414	GM12878|chr2:232541072-232541270
GM12878|chr2:232539777-232540414	GM12878|chr2:232542224-232542358
GM12878|chr2:232540548-232540980	GM12878|chr2:232541072-232541270
GM12878|chr2:232540548-232540980	GM12878|chr2:232542224-232542358
GM12878|chr2:232540548-232540980	GM12878|chr2:232542670-232542903
GM12878|chr2:232541072-232541270	GM12878|chr2:232542224-232542358
GM12878|chr2:232541072-232541270	GM12878|chr2:232542670-232542903
GM12878|chr2:232542224-232542358	GM12878|chr2:232542670-232542903
GM12878|chr22:37589619-37590578	GM12878|chr22:37590678-37590770
GM12878|chr22:37596200-37596720	GM12878|chr22:37596922-37597318
GM12878|chr22:37611546-37611600	GM12878|chr22:37612800-37613352
GM12878|chr22:37611546-37611600	GM12878|chr22:37613922-37614000
GM12878|chr22:37612800-37613352	GM12878|chr22:37613922-37614000
GM12878|chr22:37616800-37617629	GM12878|chr22:37618017-37619150
GM12878|chr22:37616800-37617629	GM12878|chr22:37619285-37619419
GM12878|chr22:37618017-37619150	GM12878|chr22:37619285-37619419
GM12878|chr22:37618017-37619150	GM12878|chr22:37619639-37620600
GM12878|chr22:37619285-37619419	GM12878|chr22:37619639-37620600
GM12878|chr22:39398894-39399094	GM12878|chr22:39399432-39399737
GM12878|chr22:39543869-39544046	GM12878|chr22:39544251-39545600
GM12878|chr22:39570176-39570275	GM12878|chr22:39570412-39570576
GM12878|chr22:39570176-39570275	GM12878|chr22:39570668-39570865
GM12878|chr22:39570412-39570576	GM12878|chr22:39570668-39570865
GM12878|chr22:40445546-40445800	GM12878|chr22:40446028-40446600
GM12878|chr22:40445546-40445800	GM12878|chr22:40447400-40447600
GM12878|chr22:40445546-40445800	GM12878|chr22:40447621-40447767
GM12878|chr22:40445546-40445800	GM12878|chr22:40447921-40448000
GM12878|chr22:40446028-40446600	GM12878|chr22:40447400-40447600
GM12878|chr22:40446028-40446600	GM12878|chr22:40447621-40447767
GM12878|chr22:40446028-40446600	GM12878|chr22:40447921-40448000
GM12878|chr22:40447400-40447600	GM12878|chr22:40447621-40447767
GM12878|chr22:40447400-40447600	GM12878|chr22:40447921-40448000
GM12878|chr22:40447621-40447767	GM12878|chr22:40447921-40448000
GM12878|chr22:40451014-40451600	GM12878|chr22:40451600-40452215
GM12878|chr2:24048000-24048120	GM12878|chr2:24048970-24049000
GM12878|chr2:24048000-24048120	GM12878|chr2:24049000-24049230
GM12878|chr2:24048000-24048120	GM12878|chr2:24049771-24049912
GM12878|chr2:24048970-24049000	GM12878|chr2:24049000-24049230
GM12878|chr2:24048970-24049000	GM12878|chr2:24049771-24049912
GM12878|chr2:24048970-24049000	GM12878|chr2:24050493-24050631
GM12878|chr2:24049000-24049230	GM12878|chr2:24049771-24049912
GM12878|chr2:24049000-24049230	GM12878|chr2:24050493-24050631
GM12878|chr2:24049771-24049912	GM12878|chr2:24050493-24050631
GM12878|chr2:24114365-24115192	GM12878|chr2:24115284-24115600
GM12878|chr2:24114365-24115192	GM12878|chr2:24115600-24115652
GM12878|chr2:24115284-24115600	GM12878|chr2:24115600-24115652
GM12878|chr2:27193066-27193417	GM12878|chr2:27193566-27194400
GM12878|chr2:38830896-38831000	GM12878|chr2:38832739-38832891
GM12878|chr2:38832739-38832891	GM12878|chr2:38834307-38834400
GM12878|chr2:38832739-38832891	GM12878|chr2:38834400-38835000
GM12878|chr2:38834307-38834400	GM12878|chr2:38834400-38835000
GM12878|chr2:38834307-38834400	GM12878|chr2:38835142-38835400
GM12878|chr2:38834400-38835000	GM12878|chr2:38835142-38835400
GM12878|chr2:39718929-39720200	GM12878|chr2:39720200-39720320
GM12878|chr2:39718929-39720200	GM12878|chr2:39721830-39722200
GM12878|chr2:39720200-39720320	GM12878|chr2:39721830-39722200
GM12878|chr2:39720200-39720320	GM12878|chr2:39722200-39722374
GM12878|chr2:39721830-39722200	GM12878|chr2:39722200-39722374
GM12878|chr2:42325400-42327200	GM12878|chr2:42327200-42327505
GM12878|chr2:42325400-42327200	GM12878|chr2:42327702-42328000
GM12878|chr2:42327200-42327505	GM12878|chr2:42327702-42328000
GM12878|chr2:42334000-42334400	GM12878|chr2:42334400-42334691
GM12878|chr2:43708682-43709600	GM12878|chr2:43710200-43710712
GM12878|chr2:45950211-45952400	GM12878|chr2:45952400-45952533
GM12878|chr2:45955068-45957055	GM12878|chr2:45957171-45957926
GM12878|chr2:45955068-45957055	GM12878|chr2:45958110-45958559
GM12878|chr2:45957171-45957926	GM12878|chr2:45958110-45958559
GM12878|chr2:47536124-47536200	GM12878|chr2:47536200-47536400
GM12878|chr2:47536124-47536200	GM12878|chr2:47537600-47537800
GM12878|chr2:47536200-47536400	GM12878|chr2:47537600-47537800
GM12878|chr2:47536200-47536400	GM12878|chr2:47538400-47539020
GM12878|chr2:47537600-47537800	GM12878|chr2:47538400-47539020
GM12878|chr2:47537600-47537800	GM12878|chr2:47539120-47539212
GM12878|chr2:47538400-47539020	GM12878|chr2:47539120-47539212
GM12878|chr2:58133837-58133946	GM12878|chr2:58135616-58136755
GM12878|chr2:61648408-61648574	GM12878|chr2:61649114-61649200
GM12878|chr2:61648408-61648574	GM12878|chr2:61649200-61649365
GM12878|chr2:61648408-61648574	GM12878|chr2:61649538-61649714
GM12878|chr2:61649114-61649200	GM12878|chr2:61649200-61649365
GM12878|chr2:61649114-61649200	GM12878|chr2:61649538-61649714
GM12878|chr2:61649200-61649365	GM12878|chr2:61649538-61649714
GM12878|chr2:61651429-61653473	GM12878|chr2:61653773-61653800
GM12878|chr2:65088400-65091200	GM12878|chr2:65091200-65091800
GM12878|chr2:65088400-65091200	GM12878|chr2:65091800-65092000
GM12878|chr2:65091200-65091800	GM12878|chr2:65091800-65092000
GM12878|chr2:65091200-65091800	GM12878|chr2:65093044-65093200
GM12878|chr2:65091800-65092000	GM12878|chr2:65093044-65093200
GM12878|chr2:65100400-65100631	GM12878|chr2:65100940-65101000
GM12878|chr2:65100400-65100631	GM12878|chr2:65101000-65101037
GM12878|chr2:65100940-65101000	GM12878|chr2:65101000-65101037
GM12878|chr2:68427393-68427600	GM12878|chr2:68427600-68427969
GM12878|chr2:68663400-68663652	GM12878|chr2:68664214-68664320
GM12878|chr2:68664214-68664320	GM12878|chr2:68665241-68666657
GM12878|chr2:68665241-68666657	GM12878|chr2:68667420-68668869
GM12878|chr2:68667420-68668869	GM12878|chr2:68669206-68669300
GM12878|chr2:70346762-70348400	GM12878|chr2:70348800-70349972
GM12878|chr2:70348800-70349972	GM12878|chr2:70350103-70350382
GM12878|chr2:70348800-70349972	GM12878|chr2:70350503-70351200
GM12878|chr2:70350103-70350382	GM12878|chr2:70350503-70351200
GM12878|chr2:70353400-70355600	GM12878|chr2:70355600-70355659
GM12878|chr2:74759200-74759435	GM12878|chr2:74759762-74759800
GM12878|chr2:74810717-74811893	GM12878|chr2:74812095-74812200
GM12878|chr2:74810717-74811893	GM12878|chr2:74813000-74813369
GM12878|chr2:74812095-74812200	GM12878|chr2:74813000-74813369
GM12878|chr2:8441336-8444429	GM12878|chr2:8444607-8444787
GM12878|chr2:8444607-8444787	GM12878|chr2:8445125-8445217
GM12878|chr2:8444607-8444787	GM12878|chr2:8446594-8446600
GM12878|chr2:8444607-8444787	GM12878|chr2:8446600-8447000
GM12878|chr2:8444607-8444787	GM12878|chr2:8447000-8447101
GM12878|chr2:8445125-8445217	GM12878|chr2:8446594-8446600
GM12878|chr2:8445125-8445217	GM12878|chr2:8446600-8447000
GM12878|chr2:8445125-8445217	GM12878|chr2:8447000-8447101
GM12878|chr2:8446594-8446600	GM12878|chr2:8446600-8447000
GM12878|chr2:8446594-8446600	GM12878|chr2:8447000-8447101
GM12878|chr2:8446594-8446600	GM12878|chr2:8447711-8447800
GM12878|chr2:8446594-8446600	GM12878|chr2:8447800-8447807
GM12878|chr2:8446600-8447000	GM12878|chr2:8447000-8447101
GM12878|chr2:8446600-8447000	GM12878|chr2:8447711-8447800
GM12878|chr2:8446600-8447000	GM12878|chr2:8447800-8447807
GM12878|chr2:8447000-8447101	GM12878|chr2:8447711-8447800
GM12878|chr2:8447000-8447101	GM12878|chr2:8447800-8447807
GM12878|chr2:8447711-8447800	GM12878|chr2:8447800-8447807
GM12878|chr2:96840109-96840256	GM12878|chr2:96841752-96842130
GM12878|chr2:97619750-97619800	GM12878|chr2:97619800-97620961
GM12878|chr3:10265150-10265200	GM12878|chr3:10265200-10266239
GM12878|chr3:10265150-10265200	GM12878|chr3:10266439-10266631
GM12878|chr3:10265150-10265200	GM12878|chr3:10266923-10267200
GM12878|chr3:10265150-10265200	GM12878|chr3:10267200-10267410
GM12878|chr3:10265200-10266239	GM12878|chr3:10266439-10266631
GM12878|chr3:10265200-10266239	GM12878|chr3:10266923-10267200
GM12878|chr3:10265200-10266239	GM12878|chr3:10267200-10267410
GM12878|chr3:10265200-10266239	GM12878|chr3:10267819-10268425
GM12878|chr3:10266439-10266631	GM12878|chr3:10266923-10267200
GM12878|chr3:10266439-10266631	GM12878|chr3:10267200-10267410
GM12878|chr3:10266439-10266631	GM12878|chr3:10267819-10268425
GM12878|chr3:10266923-10267200	GM12878|chr3:10267200-10267410
GM12878|chr3:10266923-10267200	GM12878|chr3:10267819-10268425
GM12878|chr3:10267200-10267410	GM12878|chr3:10267819-10268425
GM12878|chr3:10267819-10268425	GM12878|chr3:10269941-10270639
GM12878|chr3:104242800-104242820	GM12878|chr3:104243686-104243888
GM12878|chr3:104242800-104242820	GM12878|chr3:104244061-104244394
GM12878|chr3:104243686-104243888	GM12878|chr3:104244061-104244394
GM12878|chr3:107646200-107646386	GM12878|chr3:107646671-107647200
GM12878|chr3:113543523-113543600	GM12878|chr3:113543600-113544149
GM12878|chr3:113543523-113543600	GM12878|chr3:113544245-113544600
GM12878|chr3:113543523-113543600	GM12878|chr3:113544600-113544626
GM12878|chr3:113543600-113544149	GM12878|chr3:113544245-113544600
GM12878|chr3:113543600-113544149	GM12878|chr3:113544600-113544626
